text,hatespeech
rt @user agora o poste q mija no cachorro né 😡 porra se vier assim vou deixar ela na upa fudida 🙅🏽‍♂️ https://t.co/tsmrcikabc,1
tira a leiaaaaaaa tira a porra da leiaaaaaaa filha da putaaaaaaaaaa  #voleinaglobo,1
"rt @user é que eu sou fraco, frágil e estupido pra falar de amor",0
"@user @user kkkkkkkkkkkk!
vc é um comediante mesmo!",0
meu deus falando nisso eu tenho que assistir han solo e não tem no caralho da netflix,0
"rt @user mano sinceramente eu n to ligando pra nadaaa 
aonde tem estresse eu t么 correndo 
s贸 vibe positiva",0
"o pai matou a filha de 6 anos, tirou da escola pra não desconfiarem das agressões, tava com a guarda da criança pra não pagar pensão de 200 REAIS, vai tomar no cu, país lixo!!!!!",1
"@user kkkkkkkkkkkkkkk eiiii oooou eeeei ooou
me jogou no lixo e a amiguinha reciclou",0
"mano, os cara do psl é tão burro que não sabem nem mentir, incompetentes demais",1
"vtnc,ela tava sonhando,ele ta vivo",1
"LEIAM!!! 

Em texto irretocável publicado nas redes sociais, Jornalista destrói mídia que ataca Bolsonaro – News Atual

#STFVergonhaNacional  https://t.co/vxQXHO3ImH",0
@user porra to só a preguiça de lavar o meu,1
"melhor notícia de hoje foi que exo-sc ganhou seu primeiro win mesmo com toda a tentativa falha de boicote da parte de ""fã""... é o que eu digo acima do exo só o exo os refescos são ótimos kkk
 https://t.co/ctDdvkN0lj",0
@user vem para o flamengo caraio larga essa porra d europa,0
"ficou puto  ,eu falo por meu irmão não mexer na minha coisas,  ele vai mexer pqp",1
"@user não preciso de inimigos te tendo kkkkkkkkk pqp, eu vou fazer a bolsa ficar estilo comigo mesmo sendo feia cala boca",1
rt @user ligando pra porra nenhuma 🍃😴 https://t.co/mvy5yvpc9o,0
Pode ter certeza que eu faço muito mais que você. Você acha que lida com os Zé ruela da sua claque. As reportagens estão aí seu burro.,1
"ziel: falei p vc ficar quieto porra

kkkkkkkkkkkkkkk",1
rt @user crianças que dançam infinitamente mais que qualquer sulista https://t.co/qvloxvdm6l,1
rt @user a pessoa não tem noção que palavras machucam tadinha,0
o mundo é nojento dms pqp,0
@user caralho da espaço depois da vírgula aí burro,1
ta comendo meu cu secoooo,1
mexe com tudo menos com a porra da minha comidinha cara,0
rt @user eita menina doida! fala sozinha e ama também.,0
um caminho que gasta 15 minutos esses lerdo faz com 25 tnc viu,1
@user @user @user @user @user @user cala a boca seu bolsominion pau no cu!,1
"com 26 anos tomando no cu pra aprender coisas que minha mãe me diz desde sempre mas eu nunca ligo, por exemplo não abrir as coisas com faca pra não dar merda. ontem abri um rombo na mão, 1/3 da faquinha de serra entrou na mão e eu assim https://t.co/GFTb18rgdk",1
"@user @user EVIDENTEMENTE CANALHA E PETISTA , ME DESCULPE O PLEONASMO , VOCE GILBERTO DIMENTE-MENOR VOTOU NO PT É CLARO 
SEU CEREBRO NÃO ENTENDE UMA PESSOA QUALQUER UMA QUE SEJA QUERER UM HONETO COMO PRESIDENTE 
AH ANTES QUE VENHAS , SOU NETO DE JUDIA",1
"Poder te dizer que tudo o que eu mais sonhava nessa vida aconteceu, foi te conhecer e agora que estamos juntos nem pensar em te perder, só quero saber se estar ao meu lado irá te fazer feliz, eu só sei dizer que estou apaixonado e é tudo que eu sempre quis 🎵💏❤😍 https://t.co/5m7uUNmpa3",0
"E minha amiga que veio me ver e eu estava bem lindo dormindo. Daí ela me acordou, eu todo atordoado quando levantei da cama o pau durão badalando. A vergonha meu pai",1
"nem acredito q não vou no carai do show hoje sofrer até o talo, ô senhor da glória abençoa",0
"14:55 #acidente_de_trânsito local: dom pedro ii, 0, #lages - colisão em via pública envolvendo carro x carro, feminino maior, dor cervical.",0
"dominique me dando idéia de fazer depilação na cera, será que dói muito? kk🤔",0
rt @user t茫o bonitinhos pra passar essa vergonha t茫o feia 馃槶 https://t.co/bschp3ttii,0
@user hahahauaiiuauauahahahahahhaaahhaahhahhahahahahahahaha pqp,0
o desgraçado visualiza e não responde😤,1
o encontro dos lacrados sempre tem algo pra acontecer e como sempre almoço saindo depois das 15h  😂😂,0
@user rs rs,0
putinha do fogo insaciável 🔥😯,1
"⚖️ Advogado em inglês: lawyer, attorney, counsel, counselor, solicitor ou barrister? ⚖️ → https://t.co/E6qXrMpIMZ Assista ao vídeo e acabe com a dúvida! via @user #ingles #TeclaSAP #LegalEnglish #BusinessEnglish",0
"a gente tenta ser de boa mas não dá sabe
qnd tu vai emprestar algo tu empresta na maior boa vontade, aí quando chega na hora da pessoa te devolver, meu deus né, um empenho tomar no cu",0
@user que bagulho escroto cr kkk,1
"Eu j谩 fui adolescente e eu sei como 茅 achar que voc锚 ta certo O TEMPO TODO e que quem n茫o concorda 茅 est煤pido, mas a vida n茫o 茅 um preto e branco no qual voc锚 est谩 numa ponta e quem discorda ta na outra
Eu vejo os jovens se comportando assim mais e mais",0
"rt @user a esquerda tá rindo da nossa cara!!! prestem atenção: nacional ñ s escreve c ""sc""!!!!! https://t.co/r2t315nvwy",0
"@user @user plano de combate ao lixo 
https://t.co/cnlzu8wefm",0
nem as pergunta idiota eu recebo,0
"rt @user mano, homem é ridículo dms tem hora. os cara faltava bater nas mina pra arrumar 1 bj. pqp moss fiquei grilado com esses pnc",1
nmrl eu fiquei feliz para caralho com a surpresa de ontem de vdd mesmo,1
@user Mano mas queres que te lembre que tinhas 70% da equipa titular que era da... formação? Mano vai te foder! Desde quando é que Diaby é melhor que Matheus Pereira? Daniel Bragança é inferior ao Eduardo? LOL,1
menina desgraçada,1
"além de ser homem é analfabeto, fé meu parelha",1
"nunca fui de dar o mesmo que recebi, cada um oferece oque tem de melhor rs",0
meninas façam mais lomotif man na moral,0
rt @user gatie caralho https://t.co/kosuvdkuc4,1
"@user Os mesmos que se fazem de vítimas hoje, não mediram, não medem e não irão medir esforços para verem no poder seus aliados e cúmplices. 

O tempo fará suas máscaras caírem. Depois dirão que foi enganados mais uma vez.

Quem se faz de moderado na defesa da vdd é aliado da mentira!",0
rt @user @user falou o  retardado que diz que o nazismo criou a aspirina,1
"@user garota, eu comecei ontem é tô amandooo, pqp! ainda bem q a 3temp sai agora mas eu já quero a 4 kkkk, série phodaaaa!!",0
"@user @user Esse FDP acha q todos são idiotas? Canalha, sujo, mentiroso. Esses ministros do STF criam o caos jurídico, atrapalham o governo e pensam que não estamos vendo o que eles fazem. A culpa é do STF e Rasgaram a constituição. Eles ameaçam a democracia. #NasRuasContraSTF",1
se paga de mlk msm sapatão do caralho,1
rt @user em pleno sábado chuvoso desse 😩🥺 https://t.co/0cd2pod5fz,0
"@user @user ""ja vou com o caralho"" 😂😂",1
@user isso é alguma piada do 7x1 que eu perdi?,0
@user libera rt feio,0
Sem querer defender mas chamar o garoto de babaca nesse momento ?????? Na hora de se aproveitar dos sentimentos do menino pra pedir mil e uma coisas tá td bem né kkkkkkkk,0
@user ah pronto fdp,1
“eu grávida de 5 meses e ele veio para lisboa foder uma gaija”,1
rt @user os sambas da beija flor para 2020 (vídeo) ouro de tolo -  https://t.co/jyhumgfa9f,0
@user @user uma luz 💡,0
coloquei um sectio aurea pra toca no gaia ontem q pqp melhor som q rolo no role,1
"kpoper futebolista achei a maior aberracao do mundo, otaku kpoper em 2º",1
devidamente no turno da noit3 chega de acusa o povo feio da manhã,0
ansiedade é lixo,0
"@user tem dia a manifestação?
7 de setembro?",0
"a mesma pessoa que compartilhou “seja gentil com os animais” ontem compartilhou que vaca, peixe e frango é comida sim",0
"eu empolgada pra comer um miojo e veio so uma ervilha 
na boa vai toma no cu https://t.co/fge4rc7iih",0
rt @user @user o lula tá preso babaca,1
q stf vergonha nacional o q vai lava uma louça fdp,1
caralho eu ganhei wtf??,0
"IMPORTANTE❗️

Despedida do RJ 🥺

Já sou considerada carioca pelo tempo que moro aqui e pelo amor que tenho por essa cidade.
Porém, mudanças são necessárias! 

Ficarei até o dia 14/8. 
e não tenho previsão de retorno. 

#TheLorraneExperience Vai decolar🛫

Estão preparados? https://t.co/JTzkGax83D",0
"@user @user @user Mano vc dança muito parabens.
Agora como Caralho vc consegue bater um sanduba desse é m dançar assim logo depois sem passar mal?
Eu com uma girada na embrulharia tudo kkk",0
caralho toda vez que cv com a paty e só papo 10 ❤❤,1
@user @user @user ele disse a proibição do homem hetero ou a proibição do futebol?,0
Lembrei daquele episódio de Friends que os caras da empresa onde o Chandler trabalha ficam tudo esperando pra levar tapinha na bunda do chefe HAHAHAHHAHAHA ridículo 😂,0
"@user @user sai da铆, boiola",1
"QUERIDO DIÁRIO... comecei a ler polemic agora e estou com raiva do pai do Jungkook, ele é chato pra caraLHO, velhote nojento, homofóbico... devo mudar esse sentimento ruim ou ele vai mudar?

#RebulicoQuente
https://t.co/TEe8OGou9R",1
"⚠️⚠️ ALERTA DE SORTEIO RELÂMPAGO ⚠️⚠️
.
.
O São Paulo anunciou a contratação de Daniel Alves. O craque vestirá a 10 do tricolor paulista.
.
Pensando nisso o @user traz mais uma SUPER PROMOÇÃO: camisas do SPFC com PERSONALIZAÇÃO ""DANIEL ALVES/Nº10"" SAINDO GRATUITAMENTE!! https://t.co/OrpOYpjVkt",0
"a única tinta amarela possível bando de desocupado
vá estudar",1
rt @user merecem que vos meta a pagar as minhas cotas seus filhos da puta.,1
alguém me ajuda a convencer o merda do boehl ir no baile hj kkkkk guri chato da porra,1
rt @user joguem a bola filhos da grande puta,1
puts se tem uma coisa q eu sei fazer é lavar banheiro puta merda q talento acho q vou abrir uma empresa de lavar banheiro pq olha q limpeza fantásticamente milagrosa,1
"Caralho olha essa mudança, fudeu no tt só vai dar isso agora, e muitas garotas vão entrar em depressão pq sõ engordam na barriga e na cara...",1
"@user puta merda eu também, toda vez que eu vejo to falando disso com alguém com um sorrisão na cara",0
"Queria foder com @user desse jeito
#SINDICATODOSDIVULGADORES 
@user ™
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
https://t.co/beAlZ2Vas8",1
"a raiva de hoje é para com signos de fogo 

um murro básico na cara de alguns",0
"detesto mentira, vai se fuder",1
@user de nada. 馃,0
"rt @user — tu é carioca?

— sim 

— então fala ""vai muita gente""

— ahh, vai mó blocão",0
rt @user @user maluco e brabo foder aqui nessa praia kkkkk tem dias que tem moh ventania,1
"@user @user @user @user @user @user Esse bosta aí não tem argumentos... Como ainda dão moral pra um retardado que escreve ""Bbreminusculo""??",1
"@user aiaiá agr pronto, vo ter q explicar pro povo sozinha onde q é o São José e os Correios e falar mal dos outros a madrugada toda KKKKKKKKK queta o cu ai",0
rt @user vejo a ana e a chai mais do que a minha família,0
rt @user como n茫o concordar? https://t.co/w6dk8nubwx,0
caralho mano o cara abriu a porta do metro e daaaaaaaaaaaale no cara,0
@user nao é crua pau no cu,1
ta incomodando ne filha da puta,1
queria passa o dia inteiro deitada c meu pretinho 🤷🏻‍♀️🤭,0
"rt @user deixa de ser cínico, vagabundo... https://t.co/dfodgfbdze",1
"@user próxima vou puxar seus cabelo, sua orelha, o carai a 4",0
@user @user você é ridícula kkkkkk,1
rt @user eita carai #bulge https://t.co/lqqyz80npr,1
@user me segue de volta porra,1
"o negócio é quase do lado da minha casa e tá uma demora da porra, que raivaaaaa",0
"@user Mas ele será nosso presidente de novo ! Quem te falou que ele não vai ser Amélia  ? Bandido, ladrão nunca mais vai sentar na cadeira da presidência.",1
"a lívia é demaissssssssssssssss, pqp kkkkkkkkk",0
só idiota msm pra ir em uma porra dessa,0
"Dedé sempre foi um puta monstro... Pena q a lesão atrapalhou uma brilhante carreira, porém voltou com tudo!! Melhor jogo q eu vi dele foi contra o Santos em q o Neymar está no bolso dele até hj",1
toma no cu meu filho já eh 2019 para c esse porra,1
essa aqui q vou fazer,0
olha a felicidade do puto querendo piroca na boca 😦😦 que inveja https://t.co/ipqz5nrez0,1
@user parabéns tá muito ruim https://t.co/iizs4vrspm,0
rt @user sonho de toda bichinha otaria  https://t.co/egm5htfddx,1
@user vinte e dois pqp #mpn #nowunited #uniters,1
rt @user cr meu sonho mas eu nao consigo de jeito nenhum https://t.co/uyoy875naz,0
"#TorcidaFURIOSA ""Comecei a torcer pela FURIA em Janeiro mas foi em Abril na DH Rio que eu senti de verdade o que é fazer parte da #TorcidaFURIOSA"" @user https://t.co/YAgmvRLfov",0
@user respeita o pépé filho da puta primeiro jogo contra vcs ele faz 1 gol e duas assistência,1
"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",1
rt @user @user @user kkkkkkkkkkkkkkkkkkkkk vai p caralho os dois,0
eu nasci pra ser sapatão namoral,0
"pior que tô muito tentado a pegar esse shadows of mordor tbm, eu não não tô entendendo pq tantas versões diferentes do jogo com mesmo nome",0
tem que mais é que tomar no cu com eles,0
"meu pirra, essa última música de ret, djonga e delacruz ficou apenas do caralho",1
sem tempo pra boy lixo,0
"@user @user @user mds, novamente, porra novamente, nada novo, nada muda. a mesma emoção, sempre o mesmo",1
"snoopy em cima do ""peso de porta"" pra parecer mais alto 😂 https://t.co/ujydiwrtly",0
"@user não me chama de idiota, seu idiota",1
bora porra vem tóquio,0
"@user lula tá preso, babaca!",1
agora que eu vi que o jaemin enfiou uma arma no cu do renjun meu pai amado kkkkjkjkkkkkkkkkkkkk https://t.co/peuplbccfs,1
rt @user mete com força e com talento estou ofegante e vc percebendo bate maltrata essa puta safada quero jatada de leite na cara,1
rt @user filha da puta kkkkkkkkkkkkkkkkkkkkkk https://t.co/fgheufsdf0,1
esse aí e carioca kkkkk,0
ah queria estar assim agora,0
"se está difícil para o aldeque que é bonito ,imagina pra mim que sou feio pra porra",0
@user putinha da cavalgada kkkkkkkkkkkkkkkkkkkk misericórdia,1
nossa eu to com muita vontade de comer macarr茫o com salsicha 馃い,0
"rt @user quando seu namorado é suavão, e vc é puta e bolada 👫❤ https://t.co/8jmkpwtpjh",1
o IBGE ta ratiando já deveriam ter feito um consenso entre as mulheres pra saber de que modo tem que chamar essa porra https://t.co/VCiDPYiyhE,1
"Mano a @user tá ouvindo a música que eu escrevi😭a nossa música @user eu to muito feliz, eu amo essa mulher pqp 😍😍😍😍😍 #deusetop https://t.co/BMhm4RhzDB",0
@user é consta... a dor de cotovelo tá te deixando burro hein?,1
@user #correverdevaldo que a pf tá na porta 😂🇧🇷👍🏽,0
a gente  quer ajudar as pessoas e só toma no cu eu sou prova vítima,1
puta conexão bosta a do t*r,1
"procura-se anelina rosa em bagé 
para fazer merda no cabelo
quem souber onde tem favor entrar em contato",0
"porra mano, se você não sabe oque se quer da vida, imagina eu",1
@user peguei um rotavírus fudido lembro que hoje da mamãe falando uns anos depois que ela achou que eu realmente ia morrer,1
puta merda brasil,0
mano... hoje é aniversário do meu filho mark lee????,0
então quem desempata? https://t.co/xlfcorerpq,0
"queria ter nascido em minas, mas eu, minha mãe, a ju e a pyetra somos paulista 😢",0
@user @user kkkkkkkkk pqp,0
"porra, ódio",1
nn minto foi do caralho só teve desgaste,1
@user vai vagabunda,1
"soco pra tu, soco pra tua vaca, soco para toda a sua família https://t.co/uv84uko9a1",1
"aposto que se sua esposa bater uma agora para vc não vai ter metade da porra que ela merece lamber, nessa sexta feira ela merece...

https://t.co/8zr0iLPuqS https://t.co/IhkyPx5Qdm",1
eu chega to fraca de fome,0
@user ta virado num puto,0
"@user n aceita desculpa desse fodido n, se fez merda uma vez e aceitar de boas, é dar segunda chance pra fazer merda dnv",1
"@user @user @user @user @user Isso é para rir?

Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes:

1-Perguntas se é por perversão ou por motivos artísticos.
2-Criticas o seu comportamento imoral.
3-Metes a viola no saco e fazes de conta que não viste.",0
meus amigos ficam dando rt em coisa pornográfica e do nada um pinto sendo chupado na tml,1
é cada cr escroto que aparece no meu trampo,1
"Da próxima faço algo em casa SEM a @user , ELA VOMITOU NO BANHEIRO DA MINHA MÃE MANO, e tá sem água a 4 dias nessa porra de cidade! Ah detalhe, sem A BRUNA OU SEM ÁLCOOL",0
"pretinha, vc é meu sonho — 🙄🙄 https://t.co/pkbgr3tkni",0
@user me considera a tua puta né?,1
sou inútil nem isso consigo fazer,0
minha prima salvando o rolê mais uma vez. caralho todos melhores rolês da minha vida foi com ela,1
"brasil vence dominicanas no tie-break, e vôlei feminino garante vaga em tóquio 2020 | vôlei | globoesporte https://t.co/6dpqkosqom",0
"meu sonho tá aí, ser um pato",0
"pqp uniters é um fandon chato viu, já tão flodando o mesmo video de novo",0
fia era o casal mais lindo carai — 👍 https://t.co/ds14cerrql,0
"Sério pô, eu super respeito esse povo da igreja e tal, mas caralho que povo chato! Já disse mais de mil vezes que não quero ir, ai hoje tiveram a audácia de falar que eu estava escolhendo o ""caminho"" do inferno KKKKKKKK AAA VÃO SE FUDER MOSSO!",1
rt @user eu e maridinho... biquíni novo.  espero pegar logo a marquinha. https://t.co/edpui1zcmm,0
@user meeeeee quem posto isso kkkkkkkki é muito burro,0
tô gordo,0
"rt @user “eu ia falar contigo mas tu tava com a cara tão fechada!” 

eu? sou de boa demais. 

eu no lugar: https://t.co/s3lvzwdrox",0
pq que o sul ainda faz parte do brasil ??,1
@user quem seria o idiota na live do facebook exatamente na hora 1:17:06 diria uma coisa dessas?,1
"Eu fico impressionada pela quantidade de coisa que eu faço e ainda consigo manter minha notas altas, eu me considero um puta mulherão da porra",1
@user meus pais tbm curtiu p caralho kkkk,0
"@user Que triste notícia para a ciência brasileira, o Sr. como um cientista, que é, deveria aproveitar esse absurdo e se afastar desse governo, repleto de iletrados, que não respeitam sua classe... sai antes que fique sujo por essa imagem e volte a defender seus colegas cientistas...",0
"Não fiz o gol , mais dei assistência pra um gol que foi o único , e tomamos a virada pra 3x1 , fico puto quando perdemos por Baguio besta , pqp 🙄",0
@user vou pegar a sororidade e enfiar no cu dessa idiota,1
@user @user falae babacao. vai falar que tava errado ou fingir de idiota ?,1
"@user se eu avisar vcs enchem o saco, falam pra caralho e blablabla. aí eu só saio e aviso qnd tô em casa",1
da uma segura da porra da bebida tá doido,0
"@user @user @user @user @user Ele não ta nem ai o que vão achar...lembra da entrevista dele falando que era Bambi, mas era Bambi macho 😂😂",1
"Impacto negativo da viola莽茫o de dados da Capital One, atinge a Amazon Web Service, que armazenaria dados para o Governo Norte Americano em 2020.

#nsseg #violacaodedados #cybersecurity #protecaodedados #segurancadainformacao #ataquecibernetico #cyberrisks

https://t.co/AGLZ36khsJ",0
gente que ***** é esse assim aleatoriamente pqp vsfd,1
rt @user eu depois de tentar estudar e não entender nada. https://t.co/ttfekwobox,0
"@user pena que vc mora no rio 

se morasse em sp teria um casal pra vc comer tudo que quiser  dois cuzinho e uma buceta gulosa",1
ela faz isso todo fds,0
ninguém acerta recepção. pqp,0
"@user @user k-army não contém cmg pra nada! 

pqp, vão ser mimadas assim no infernooo oh caralhoooooooooo",1
@user o jeito que eu surtei.,0
"rt @user se eu fosse essa mulher daria um socao no meio da cara desse garoto imundo
 https://t.co/c9mjeckqj7",1
@user ué porra que tipo de desgraçadx mental baseia 1 relacionamento em uma coisa tão fútil? que inferno,0
"@user o nazismo chegou ao brasil, se povo pobre não fizer uma revolução e tirar esses vermes na porrada o país vai acabar",1
nossa a priscilla recebeu umas coisas da puma que bonito mano pqp,0
"rt @user boatos que meu pau baba muito, será??? https://t.co/icsnutlvje",1
@user @user @user @user to falando da melodia meu filho pare de ser burro https://t.co/5kwdgxr47x,1
amo barões da pisadinha caralho,0
"A Manu está no meu ...olho de trás; e estou mais liso q caroço de manga na boca  da vaca.  🤣🤣👉👉
#STFVergonhaNascional #NasRuasContraSTF",1
"@user @user com certeza eu to, qm n queria ganhar milhões chutando bola?",0
existe algu茅m t茫o idiota ao ponto de pintar uma sandalia da schultz??  sim eu,0
a beleza das minhas amigas é sem condições pqp 😍,0
rt @user @user eu preciso sentir o que eh amar alguem assim na moral que lindos,0
"rt @user vc n vale o banho que tomei e escrevi nossos nomes em um coração no box do meu banheiro, fdp",1
"@user O que é imprensa de verdade? Globo Lixo? Estadão,Folha,Veja? No café da manhã com os jornalistazinhos já da pra ver o baixo  nivel",1
"[🎉] Em apenas 3 dias, o MV ‘FAMOUS’ de #Taemin já ultrapassou 2 milhões de visualizações!
Continuem dando amor ao MV! 
➡️ https://t.co/Yset0gSD6S https://t.co/qDWVwDW54e",0
Essas porra que apoia bandido traficante tem mais que tudo se fuder por isso que essa porra desse brasil ta desse jeito por causa de pessoas merdas como elas😠😠,1
esses cara do ludo online s茫o muito burro vtmnc,1
cortei meu cabelo e estou sentindo uma mistura de: vou sentir falta do comprimento + amei o corte,0
"@user pra caralho, quando to sem sono e preciso dormi bato dois bolos seguidos e capoto kkkk",0
"@user Demite esse t茅cnico filho da puta, s贸 escala errado! Tem 26,6% de aproveitamento! Ta esperando o time cair pra demitir 茅 sua desgraca? Eu so volto pra o barradao quando esse fdp sair! E vou dar duas rodadas pra quebrar meu s贸cio, caso ele nao saia.",1
puta q pariu meu veeeei,1
mesmo olhando nos olhos eu nao vejo verdade em nada em relaçao a isso da vontade ate de mandar tomar no cu .,1
como feijoada pode ser tão bom???? puta que pariu,0
"se quer saber se quero outro alguém 
neeem de graçaaaaaa
neeem de graçaaaaaa",0
@user Essa emissora governista não aprende.Associaçao de advogados de direita não mandam na OAB. A eleiçao de Presidente da OAB e voto direto das seccionais.Deviam ser menos chapa branca e fazer jornalismo.,0
"@user @user não meu querido, vc me mandou ir se foder! e se eu desse também ? qual  o problema ?",1
coe qual a graça de sair na porrada igual um retardado,1
@user vei??????????????  se um filho faz isso cmg eu pego o sanduíche e enfio no cu dele,1
olha esse cu pelo visto já foi arrombado confere https://t.co/foxpancuke,1
"escola: a
eu:",0
pqp eu amo o rodolpho,1
"kkkkkkkkk a jadhe eh top, pqp",0
@user burro em qualquer ângulo que se olhe.,1
@user copiei p/ fixar pq isso é me eu pqp,0
Continuando os trabalhos... vem com esse cu apertado... pois o tesão está gritando aqui.... quero enterrar minha pica com força nessa rabeta gostosa.... seu filho da puta tesudo do caralho 😈 https://t.co/r4fVaW7kTP,1
prontissima pra ir pra festinha encher o cu de doce,1
"[03/08/2019 12:58:18] Mari 💕: Cortei meu cabelo
 [03/08/2019 12:58:28] Mari 💕: 10 DEDOS
 [03/08/2019 12:58:30] Mari 💕: Tô nervosa
 [03/08/2019 12:58:44] Thalya : Toma no cu Mariane
 [03/08/2019 12:58:50] Thalya : Coragem",1
"@user jesus, deve ser uma s铆ndrome sem cura ser petista!!
haja burrice, intoler芒ncia, ignor芒ncia entre outros adjetivos!!!",1
"Min. Barroso discursando com aquele cinismo de sempre, afirmando q ""ñ entendia todo o estardalhaço dos vazamentos criminosos e q nada mudava o fato da Petrobrás ter sido saqueada"".

Deve tá com o cu na mão! E o conteúdo filho da puta, vamo deixar pra lá mesmo? Teu nome tá lá né?!",1
Que coisa maravilhosa assistir aos programas Estação Plural com o @user . Esse aqui com as Bahias (de As Bahias e a Cozinha Mineira) está incrível. É de 2017. Não perca o Clube do Livro.  https://t.co/VQ8xoXOmqC,0
@user @user @user vc está se cagando hein!!! tadinha da militante lula livre,1
boa tarde so pra quem ta com fome de cu,1
"@user TEM DE ACABAR COM TODOS OS COMUNISTAS MENTIROSOS INFILTRADOS NO NOSSO GOVERNO. E vc Molon, não passa de um  VAGABUNDO. CANALHA. PARASITA. COMUNISTA INIMIGO DO BRASIL.",1
"esse careca é feio demais, e por dentro então nem se fala..... https://t.co/y66thtisjg",0
@user @user alguém já te falou que você é feio pra caralho?,1
vamosss @user semi de simples. grande vitória hoje. https://t.co/grsebxskpc,0
"@user porra, é isso!",1
zero pena. apanhou foi pouco. babaca,1
essa luz q não volta pqp 🤬,1
