text,hatespeech
"a pessoa faz merda, você fica puta de raiva, e quem é a culpada e você",0
acho que a pessoa que consegue chupar o próprio pau e não tem depressão pós punheta é algum tipo de ser mais evoluído,1
"rt @user q noite, tainá merece toda felicidade desse mundo",0
com uma atitude dessa pelo visto n茫o perdeu nada kkkk,0
"@user mas ele é tão bonito e parecia inteligente, mas pelo visto é burro como uma porta, ai mo vou morrer sozinha",1
@user porra vou ganhar 🙏🏾🤞🏾🤞🏾🤞🏾🤞🏾,1
sotaque paulista é muito chatooooooooooooo,1
"Se esses vermes da suprema corte brasileira não fizessem tanta merda e tirassem tanto vagabundo da cadeia e essa modomia desvairada tem que acabar,e não quer ser assunto eles tem que sair de lá  urgente. https://t.co/9rbcngx6DI",1
rt @user caralho que gay chata,1
"@user Desestressa, escolher tudo do seu jeito! Eu faço e refaço os projetos!! Mulher que gosta dessas coisas mesmo! Homem nesses ajustes só passa raiva! Tudo, muito simples!!😁😁",0
"rt @user teste drive na priminha  🤘😛
#porno #porn #pussy #buceta #boobs #incest #anal #blowjob
#cousin #prima https://t.co/bpifae…",1
"@user canalhada , vergonha dessa corja !!!",1
putz e aquele viadinho que falou que ia me pagar em fevereiro e ate agora nada meu pai amado,1
meus pais viajaram fin de e nada p fazer em casa,0
perderam o show da puta ontem em,1
"rt @user @user @user @user e agora @user já pode chamar de ditadura informal ou tem que esperar o ""pau…",0
gente todo sampaio decola na vida se eu n decolar tbm vou ficar puta,1
"com essa inteligência n perdeu nada, mas ele também é burro",1
"vcs: tem q amar todos os corpos n sei oq n sei oq 

also vcs: porra engordei to horrorosa",0
"rt @user os filha da puta só manda isso, nunca um ""oi, como vc está?"" https://t.co/x4sx7kliac",1
poxa disney olha o pr铆ncipe que vcs est茫o perdendo https://t.co/ymlgvorlyk,0
gente sabem algum app pra fazer figurinhas pra iphone???,0
"@user lula tá preso, babaca!",1
"Vc é o marido dela e ela é sua esposa, sua rainha, com vc ela faz amor, sexo anal com vc somente uma vez no mes, mas com ele ahh ele é o macho dela, ela é a puta dele, o rabo dela vira flor na vara dele. https://t.co/vaKKltDDc6",1
a porra da mulher vem atrás e milena ri .  kkkkk fdp,1
queira matar a maria eduarda do início do ano que aceitou fazer o toeic e pagar quase 500 pila nesse lixo,0
voces dois sao maravilhosos demais pqp https://t.co/9fapqzilz4,1
prontissima pra ir pra festinha encher o cu de doce,1
"rt @user as vezes eu fico pensando porra, como o shikamaru não é hokage é o cara mais inteligente do mundo",0
Presidente criacionista fundamentalista neandertal -  cretino - faz parte desses bandidos “ pastores evangélicos” empresários da fé - Bolsomerda hipócrita - inescrupuloso - louco..... https://t.co/iQ3OLz27SN,1
rt @user yongsun você está ciente que tem o sorriso mais lindo do mundo? mulher linda da porra https://t.co/xdfpn0ficp,0
mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,1
acordei 2 da manha. pq quem ganha dinhero na cama é quem come o cu de quem ta lendo,1
"Um vagabundo não.
Dois vagabundos: Moro e DD.
Pena máxima prevista no CP brasileiro para esses
dois meliantes agentes do Estado.
Dois corruptos  !!!",1
eu amo a mae da chupa cu,1
"@user @user pqp amoooooo #mpn #nowunited
#uniters #marinaruybarbosa 
https://t.co/zninahgkpl",1
rt @user a @user tá fazendo um partidão tnc,0
"a vergonha
q ódio desse governo",0
moço vsf,1
eu quando olho a maldita,0
todo o dia lembrando que eu sou só mais um reservatório de porra,1
paulista e carioca tudo vagabundo — nao mentiu https://t.co/nhgdjpgxz0,0
rt @user vagas abertas para as putinhas &gt;&gt;&gt;&gt;fav e rt&lt;&lt;&lt;&lt; para entrar estamos aonde você menos esperar comenta #putinha negah https:…,1
"não sei qual é a minha demência, estava mó frio e ainda liguei o ar condicionado e agora tô tossindo igual a uma vaca",0
@user mas isso n vai ficar assim nao rs ja to ligada qm foi a desgraçada rs,1
"cara meu sonho foi mt foda kkkk sonhei q eu tava batendo no professor de história que eu odeio e um dia eu vou quebrar ele a pau mesmo, vagabundo",1
rindo pra não mandar tomar no cu cm essa infantilidade,1
seria hoje o dia que eu me olharia no espelho e pensaria “caralho que gata”????,0
@user vtnc. petista de merda!!,1
rt @user deus nn me ajuda nessas coisas https://t.co/0aivihu8wz,0
meses depois e eu ainda não sei kkk aliás gosto é que nem cu,0
"8' castillejo tenta uma virada de jogo e erra feio, a bola caiu nos pés de andreas pereira na entrada da área, mas ele chutou pra fora.",0
"é a rodada mais feliz da vida, escalo vascaíno p caralho no cartola e não é clubismo",0
"@user @user bem feito, troxa",1
"@user a mina passando mal e o cara jogando, que babaca",0
"não paro de pensar nesse teu rabo. estou doido pra chupar ele todinho, pqp! — mamada?? kkkk https://t.co/0smpjolrnp",1
@user pqp e a gente tinha combinado de ir,0
queria ⭐️ degustando uma flor com outra flor https://t.co/snrrn9vy5h,0
"pelo menos esse apareceu pra se desculpar por ter sido um babaca *-*

 anos depois mas ok",0
@user slc. eu ia ficar puto p porra,1
"@user o lula tá preso o babaca.. vão trabalhar seus merdas, pago vocês pra trabalhar não ficar de firula no twitter.",1
@user @user vai se fuder entao vcs dois,1
medo da minha filha(o) ser retardada(o) assim,1
"puta que pariu vai todo mundo tomar no cu, eu odeio essas coisas, caralho q raiva pqp",0
"@user sim migo é bem assim mesmo 
por nada migo daqui uns dias vc vai tá dizendo que já está com a cnh",0
que anormal do caralho,1
caralho so quero dormir e meu pai fazendo eu ir me encontrar com ele e a minha madrasta pra almoçar,0
"Eu tô decepcionado com esse festival. Minha nossa senhora! Só  vou se o resto das bandas forem absurdas! Matuê não dá velho, que música de retardado da porra. Só me vem o vídeo dos fãs dele ""é um rap elitizado""",1
"minha família me apelidou de ecológica só pq eu briguei muito com meu pai pq ele jogou um copo descartável no chão e eu fiz ele pegar e jogar no lixo, povo besta",0
quem foi que deixou eu mandar áudio bêbada nessa porra namoral isso deveria ser proibido,1
eu tô muito doente pqp,1
rt @user todo dia umas 10 carioca querendo mostrar oq o namorado perdeu vai toma no cu,1
"@user @user @user mana kkkkkkkkkkkkkkkkk com o cú na mão, mas estamos ai",1
"O candidato dos ricos que fez a campanha mais pobre da história e o mais atacado por todos
-O político mais burro, pois anuncia seus principais ministros antes mesmo do fim do primeiro turno, não deixando margens para negociatas no segundo turno",1
nos devemos ter um puto de um chip meu,0
to vendo q vou chorar nesse show kisaco kkkkkkk mds ferrugem + meu lov = poxa eu vou ser a pessoa mais feliz e realizada kaksmsksj,0
"eu fico tão chateado de ter que passar o dia em casa, não que eu não goste da minha companhia, mas sei lá... é entediante",0
5 dias sem tweetar no momento sou capaz de levitar objetos e explodir israel apenas usando a força do pensamento,0
"fui inventar de assistir a web série ""o enigma"" da viih tube e eu só fazia rir, puta merda! kkkkk",1
putinha da cavalgada,1
@user varginha,0
vai tomar no seu cu caralho,1
parece q faz de propósito vai tomar no cu na moral,1
"@user Eu sigo ao menos umas 100 pessoas por dia q não me seguem se volta, no dia seguinte UNFULLOW!😉

#STFVergonhaNacional 
#NasRuasContraSTF",0
rt @user @user ta me chamando de feia?,0
rt @user ser o mais feio e chato em todos os seus grupos de amigos é essencial https://t.co/vhpsgrzho9,0
"quer me matar é inventar gracinha com a porra do meu nome, pelo menos da proxima vez fala algo que seja verdade! tmnc",0
vão tomar no cu,1
@user @user goza não ...rasga o cu 😂,1
rt @user sla eu acho q vo matar vcs agora https://t.co/9e8nw25r2b,0
kkkkkk eee negãoo,1
@user Essa emissora governista não aprende.Associaçao de advogados de direita não mandam na OAB. A eleiçao de Presidente da OAB e voto direto das seccionais.Deviam ser menos chapa branca e fazer jornalismo.,0
"#ATENÇÃO

Tem uma informação circulando que a #China vai decretar lei marcial e colocar tanque nas ruas de #HongKong. Aguardando se confirmar.",0
esperando a puta da júlia dar sinal de vida,1
"rt @user ""nenhuma arvore pode crescer até o céu sem que suas raízes desçam até o inferno.""",0
"rt @user eu não posso ver um carioca/flamenguista, que eu fico, puta que pariu porque? https://t.co/ulg0yuxjli",0
"[3/8 13:40] Breno safada: A boa de hoje?
[3/8 13:40] Clarinha: Dormir
[3/8 13:40] Clarinha: Comer
[3/8 13:40] Breno safada: Toma uma sopinha
[3/8 13:40] Breno safada: Tomar no cuzinho
[3/8 13:41] Breno safada: Tomar uma sopinha
[3/8 13:41] Breno safada: Tomar na buceta",1
"@user padre sendo padre só isso , não passa de um vagabundo",1
@user a sorte dele e que não foi um nordestino que lhe esfaqueou!!! pois estes os cabras do nordeste não erram!!!,1
"mas nem me diga q essa responsa eh minha
eu comi aquela vaca usando 2 camisinha",1
Ficam reclamando de pornô aqui mas é melhor ver aqui que não dá nenhum lucro pra quem fez doq nos sites pqp a indústria é um nojo mas é por isso mesmo que tanta gente trouxe pra cá. Militantes do tt agora vcs foram longe demais,0
@user @user vai tomar no cú 👌🏾,1
@user pqp deserto até dia 22,0
@user 2016 foi bom pra quem ohm? só tomada no cu segura,0
"lá no fundo, eu sinto que não mereço ser feliz.",0
@user @user @user vai ser arrombado pelos presos lá,1
tô quase falando pro meu amigo esquecer do corre e enfiar a minha parte no cu,1
to presa num vídeo pqp,0
"e se ele decidiu sair, tudo bem, nada vai mudar entre eles. então respeita isso caralho",1
"@user Namoral eu não sei de onde você é mas se morasse aqui eu te pegava mt namoral, linda demais aaaaa vsf pau no cu da sua mãe pq tu é maravilhosa ☺",0
"acordei com o roni fazendo carinho na minha cabeça (?) 

caraio ele vai morar cmg smkdkskdkwjd 

(acho que é só por um tempo)",0
"rt @user ""fe"" kk https://t.co/p5kjvpxdbw",0
fdp do neto vem bater na minha porta 06:30 p pegar cachaça,1
p vir reclamar da desgraça do menino eu sirvo aí na hr q ele faz isso n servem nem p me chamar,0
"@user ele é lindo porra, mas eu n consegueria usar, vai ficar bom em tu",0
"seleção brasileira de vôlei ganhou carai, aaaaaaa amo",1
"se eu ganhar raspo minha cabeça
 https://t.co/ucfwfabmam #sorteiochipart",0
"pqqqqqqqqqqqq ces dão rt em nojeira mano, tava almoçando vsf",1
"@user @user @user caralho mano, ele era reserva de um dos maiores laterais da história do futebol, vc tem noção disso?",0
t么 fazendo comida kkk tomara que fique comest铆vel essa porra,0
"@user @user kkkkkkkkkkkkkkkkkkk o melhor era eu puta da vida ""iiiiii perdeu a coberta"" e o nick mordendo meu pé",0
@user @user o povão não precisa de lei rouanet para sobreviver. vai trabalhar vagabundo.,1
perdão,0
"@user @user @user kkkkkkkkkkkkkkkkkkkkkkk cheio de tesaozin de vaca do crl

desce alcool q passa 👍😜😁😁😁😁 amém",1
rt @user fui eu q lhe dei as respostas lolol https://t.co/3f4wzpabih,0
rt @user @user kkkkkkkkkkk fdp desgraçado,1
rt @user @user aindakkkkkk  eu e quem nessa porra,0
"@user n茫o, muito idiota  quem acredita nisso",1
urgente! ouçam até o final por gentileza...denúncia de caio coppola.  https://t.co/yaokxj7fem,0
@user ufa tu não ficou puto 🤨🤨🤨,0
@user @user @user o de antes tava bem melhor,0
"@user vai procurar trabalhar vagabundo(a) 
eu aposto que se eu gritar pega ladrão tu sai correndo! 😂😂😂😂😂😂",1
meu f(x) como assim pqp,1
"rt @user que babaca arrogante, acha que é a última palavra do direito, vsfder. https://t.co/dasl7caau3",1
"minha mãe me irrita de um jeito que só ela consegue, vai toma no cu",1
e o kevin q me salvou de um macho escroto ontem kkkkkkkkkkk amo demais,0
"@user Esses caras destroem vidas, destroem sonhos, Miltão. Você, com a influência que tem, poderia fazer bem mais pelo Brasil. Infelizmente, não sinto indignação em você. Se o bicho pegar por aqui como na Venezuela, você tem grana pra onde ir. Esses FDP do STF estão abusando demais.",1
@user kkkk minha frase eu coloquei sua bixa,1
@user você é um imbecil que deveria ser expulso da igreja católica. pensamentos de ódio não cabem para alguém que se diz padre.,1
@user me conta o que é kkkkkkk,0
"hj tô saindo de férias, pqp é o meu momento",0
@user é uma porra né pq não libera pra todo mundo???? as japonesas que tão ouvindo,1
@user @user cu assassino,1
Video novo liberado no Xvideos !! Filho goza dentro Madrasta ... E o Pai Mete a pica com ela toda gozada ... Gostou ?? Curte e RETUITA !!! Quer ver mais ?? Acessa https://t.co/KM42nLRlvD https://t.co/KrKMVL6RVx,1
rt @user pqp olha a língua eu to surtando purpili é real sim e nada mais importa se não for a minha opinião boa noite https://t.co…,0
"@user caralho, essa professora só me fode",1
q menino forçado do caralho fica com deus https://t.co/mpoivd2hfb,0
"rt @user julio cesar santos, sempre esse fdp https://t.co/gskji0uf1g",1
esse tempo de deixa triste pra caralho,1
"@user ô retardada, qual a lógica do seu pensamento?

n sei se alguém já te disse, mas maconha n é cocaína

e se vc fosse mais inteligente, começaria n sendo leviana",1
"@user puta merda, ainda bem que não conseguiram",1
rt @user nenhum ap por 50 pila o aluguel  toma no cu essas imobiliária tóxica do crl,0
nesse frio e as bixa brincando de guerrinha de agua,1
hahahahhaha amei esse twett pqp,0
caralho gostosa la vai piroca...,1
ela quer que puxe o cabelo pede tapa na bunda totalmente selvagem eu adoro essa puta🎶,1
o sorriso do filho da puta  https://t.co/2du0yyrhxg,1
rt @user abaixa o preço das figuras de desenho chinês presidente https://t.co/5elferjllh,0
mano t谩 tudo me irritando hoje pqp,0
nossa senhora eu soltei um pum fedido agora pqp kkkkkkkkk,1
"mano, não entendo pq minhas amigas se acham feia sendo que elas são maravilhosas, odeio isso",0
a única coisa que eu nunca vou me perdoar por ter desistido.,0
boa tarde so pra quem ta com fome de cu,1
@user tudo bem flor,0
"rt @user — tu é carioca?

— sim 

— então fala ""vai muita gente""

— ahh, vai mó blocão",0
"rt @user cachorro é bom q a gnt peida na cara deles e eles vem cheirar nosso cu

n q eu faça isso",1
@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,1
rt @user [3/8 12:35] : se ela n茫o fosse t茫o feia e vc t茫o bonita eu ia dizer que s茫o parecidas,1
"rt @user se pudesse dar um recado pra todas as pessoas do mundo, qual seria? — cuidem do nosso planeta porra https://t.co/qwp3dl…",0
"rt @user puta merda, enalteça o vitao🤤🤤🤤🤤🤤 https://t.co/owotiz4neq",0
esse eh o nosso ministro da educacao,0
rt @user n posso nem demorar dois dias p responder q a pessoa já fica putinha eu em gnt tóxica,1
vou ter q tirar dinheiro do cu pra comprar um vans da coleção do harry potter,1
acordei agr e vou brt la na minha macaca e no meu cunho pq vai rolar socii kkķk,1
@user meu deus eu pensei que a 1 fosse uma idola tua pqp vc eh maravilhosa como que pode? e demi sem duvidass,0
o zrg é burro puta que pariu,1
"coisas q notei
1) ele n usa tenis de corrida. burro
2) corre de agasalho, oq é coisa de psicopata. n sente calor n?
3) rude com o avô!!! o velho é mt legal fiquei irritada",1
"olha esse lançamento mano pqp 

https://t.co/yepljh2iwe",0
dia 14 vai fzr 5 meses q eu acabei o ensino medio e tanta coisa mudou q pqp,0
"@user @user @user De repente um defensorzinho acefalo da propriedade privada está justificando invasões de uma reunião. 
Legal!",1
poxa todo mundo expondo o esquerdomacho amigo de vcs e vcs ainda dando moral https://t.co/ojjjlgeyfk,0
@user língua chega doer p n dar aquela reposta😵😵,0
caralho to mt gata😍,0
"atiçar pra caralho mas não transar, esse é o meu lema",0
@user @user si fudeu 😂 o nosso presidente foi muito bem recebido https://t.co/24m4rfll5f,1
"rt @user eu não forço barra com ninguém quer falar cmg fala se não quiser, o cu tá aí só ir tomar nele.",1
"@user é muita hipocrisia dessa gente, não?",0
"rt @user estudar pra ganhar na vida como a anitta
 https://t.co/z0g72isyiw",0
rt @user @user @user hahahahahahahahahah completamente bitolado. bolha f茅tida paulista. vcs nunca v茫o manipular a hist贸ria!,1
@user Quer dizer que hackers do interior hackearam e adulteraram msgs que não mostravam nada de errado para atacar o Moro? Parece lógico que é verdade! sqn kkkkkkk,0
to tão torrada pqp,0
a gente  quer ajudar as pessoas e só toma no cu eu sou prova vítima,1
@user não vem de cu doce que meu pau é formigão,1
rupidelovaca tu gosta — vtnc chata https://t.co/8odz7qrrka,1
"eu não concordo que fiquem postando a foto do meu irmão em rede social, porra...",0
"@user Olha, vendo o twitter, eu acho que de fato os bolsominions estão participando de algo: o campeonato do maior idiota.
Vai ser uma disputa acirradíssima; tem um pessoal de Brasília que pratica todo dia.",1
se as pessoas do meu sonho tivessem ideia das coisas que eu sonho com elas pqp kkkkkkk,0
"@user Pô Bruno, não achei tão absurdo não. Digo até que ele foi coerente durante a entrevista, falou até da venda do mando de campo sem ser perguntado. A gente conhece a situação do nosso clube, sabemos que algumas vezes temos que abrir mão de alguns atletas. +",0
rt @user esse tempinho tá pedindo uma mama no seu pau no sigilo 👿🔥 chama na dm vamos ver essa meta 🍼,1
"@user Aposto que foi a melhor coisa pra ele, olha isso uma mina achando que corpo de merda vai render relacionamento.
A unica coisa que você vai conseguir e um MLK que gosta do seu corpo é nada mais, DEIXA DE SER IMBECIL ...",1
caralho q petardo filho,1
caralho to passando mal KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,1
"que chuvinha chata, pqp",0
@user pqp tô apaixonada,0
se o jh comecar a ganhar hate por causa dessa briguinha de shipp q vcs tao arrumando eu vou comer o cu de vcs suas filha da puta do caralho,1
rt @user @user @user vc tá virando viado e fraco kkkkkkkkkk isso sim,1
rt @user os fatos na cara https://t.co/9orn1b2dq9,0
"rt @user o mlk é abusado. ahahaha
vai ficar coisa linda, eu que não vou perder 😏👌🏾 https://t.co/g5fsmzok9a",0
"melhor coisa q eu e a lorena fizemos ontem foi sair da empresa e ir direto comer sushi, nada melhor depois de um longo dia de trabalho ne",0
tomar no cu ninguém quer,1
"Não e por nada não mas mulher parece que quanto mais vc caga pra ela mais ela te quer, quando vc quer tudo com ela aí ela não quer? Sério da pra entender, depois faz textão no wpp falando que não arruma ninguém, que todo mundo pisa, eu em",1
"garoto se eu te pego eu sento tanto nesse teu pau com força vc vai gemer tao alto q o som vai ultrapassar a estra… — Eiiitaaaapohaaa , chama no Pv bb vamo marca essa coroação aí ⚔️ https://t.co/ZreTSuCezm",1
"@user TEM DE ACABAR COM TODOS OS COMUNISTAS MENTIROSOS INFILTRADOS NO NOSSO GOVERNO. E vc Molon, não passa de um  VAGABUNDO. CANALHA. PARASITA. COMUNISTA INIMIGO DO BRASIL.",1
rt @user já sentiu raiva de si msm hj por ter um coração tão bom c quem eh filha da puta c vocês??????????????,0
@user meio ambiente chora com tanto lixo tóxico :(,0
"@user @user Aguardemos a próxima putaria da suruba, com supremo com tudo. Infelizmente não respeito mais essas instituições, simplesmente porque todos continuam em seus cargos fazendo cara de paisagem. Só afastar o bandido? Tá muito longe da decência, esse judiciário de merda.",1
climinha pau no cu de sp hj ein caralho,0
"que energia mais punk, pqp",1
amas aqui o arroz é seco filho da puta,0
"@user Vamos avisar pra Folha que presidente vai ao banheiro, come, faz cocô fedido, e outras cocitas más.
Folha vai procurar o que fazer, só tem palhaços nesse meio jornalístico.",0
Passou muito dos limites. Essa quadrilha do stf tem que ser tirados se n茫o for por bem vai por mau mesmo. Filhos da puta.,1
saudade dos meus amigos porra,0
@user vai toma no seu cu !,1
tive a entrada mais épica nos carrinhos de choc ontem,0
"vale nada: ester, luíza, camila, lucas, felipe, igor
amorzinhos: larissa, carol, fernanda, pedro, gabriel, bernardo",0
"TAEHY TA FAZENDO BIRRA@user filho da puta, eu amo ele, saco. Não passou nem 10 minutos e eu ja não aguento mais ignorar. 😔😔😔😔😔😔😔😔😔😔😔😔😔",0
@user será que vão mostrar ele comendo gente? argh,1
"espero que algu茅m responda por favor.
com exerc铆cio qualquer pessoa pode cantar com uma voz bonita",0
tnc quem gosta de calor é rico que tem piscina em casa e quem mora perto de praia se fuder,1
pqp de verdade a minha ta um lixo,1
impressionante como minha memória é ruim! agora pra coisa que eu quero esquecer a bixa presta viu.,0
ahhh caralho de comida que não chega nunca,1
goza na minha boca — eta caralho a putaria ta braba kkkkkkkkk https://t.co/gqv0u3uja2,1
p me foder mais ainda tem uma voz linda tmnc,1
"@user A que ponto vc chegou , não tem um comentário se quer a seu favor, 

Deve viver um uma realidade paralela e não se da conta de que fracassou miseravelmente na carreira!",1
"@user anão amiga, num guento mais ler seus tweet viu...vou ter que viver abraçada com você 24h por dia

não dá esse sofrimento todo",0
marido é um alcoólatra e quer vir falar se eu posso ou não posso beber. tomar no cu p lá!!!!!!,1
"14:55 #acidente_de_trânsito local: dom pedro ii, 0, #lages - colisão em via pública envolvendo carro x carro, feminino maior, dor cervical.",0
você tem fetiche em rola grande? — kkkkkkkkkkkkk https://t.co/7vxdgk6bbl,1
"@user Menino a pessoa que mandou o negócio do cachorro que lambeu o cu dele criou um monstro, agr todo dia um post no Facebook de alguém que o cachorro lambeu o cu jkkkkkk",1
eu pai é foda viu pqp,0
"@user é lindo, mas não tenho cuidado e nem dinheiro pra isso 😪",0
gonna cry carla? pqp,0
"@user minha mãe tá bem mais tranquila agora, eu acho que se eu cortar ela vai ficar chateada mas talvez não fale muita coisa",0
cana do carai nessa sexta pqp,1
rt @user pqp é tókio caralhoooooooo #voleinaglobo,0
@user se esconde ai por foto de japa gay sua putinha,1
"TEM COISAS ... ""Que só um NEGÃO pode fazer pelo seu cu. 
#SINDICATODOSDIVULGADORES 
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
Apoio: @user https://t.co/GFBMhCWHxi",1
@user essa merda mexe se bue bem fdss com um gordo como tu la dentro ainda,1
"@user @user Mas ele não é menos amado! Lu, tu consegue ser um pé no saco com quem não vai com sua cara skskskaksks
Vamos fazer isso com os inimigos",1
"@user vai tomar no seu cu, seu gordo arrombado",1
@user @user puta merda eu te adoro mark,0
rt @user q saco eu odeio bater neurose c bagulho nada a ver mas ai fico surtano soznha vai tomar no cu,1
@user mlk que dois maluco arrombado mental namoral,1
"não tente foder com o meu piscológico, se não eu vou acabar fodendo com o seu!",1
rt @user meu pai puto que minha mãe me fez pintar minhas mechinha: https://t.co/t2ts7vibzl,0
"mate um homem na unha 

diga que o pau dele fede",1
primeiro ele queria prender depois queria a carteira de motorista???? caralho que pm inútil e racista,1
@user daq 10 anos vou esbarrar com vc assim na paulista,0
@user @user lava jato pegou teu pai ..... fica esperto.,0
rt @user t谩 na hora do bolsonaro recompensar o apoio entusiasmado de uma importante categoria e colocar um marombeiro na dire莽茫o do inpe,0
"séc. xxi e eu ainda sou obrigado a mijar de pau duro quando acordo.
até quando brasil?????",1
"@user @user k-army não contém cmg pra nada! 

pqp, vão ser mimadas assim no infernooo oh caralhoooooooooo",1
crowdfunfing para reconstrução de terreiro destruído em curitiba.,0
"acho que já vou adiantar minha volta pra amanhã ao invés de segunda, vai tomar no cu, vou ficar sofrendo de frio é o caralho",1
@user chupa meu pau,1
"ela tá me fazendo de escrava pq sabe que eu vou fazer de tudo por ela, e vou mesmo puta merda ela sem dúvida é a pessoa que mais amo nesse mundo todo, é minha metade pra sempre.",0
"O foda é essas mina de 16 a 17 que não se valoriza, acha que é bonito ficar dando pra vários, vai nessa bobinha quando você tiver com seus 22 25, ninguém vai querer assumir vcs pela fama que vocês tem no lugar aonde mora, msm que vcs sejam solteiras vamos se valorizar vcs ainda é",1
rt @user 140. briga com o dh eh assim cala boca vai tomar no cu https://t.co/vefnge9f5u,1
@user @user alguém já te falou que você é feio pra caralho?,1
idiota do caralho perguntando se o cabelo é meu mesmo,0
"e o bandido? — deve tá preso, aqui comigo é q não tá https://t.co/dbnfvbawvj",0
O pior deste vídeo nem é o gajo inventar um engenho do caralho só porque não consegue partir um ovo. O pior foi ele no fim a cortar A PUTA DA GEMA AO MEIO https://t.co/oYzej7cnam,1
@user engra莽ado depois da casa arrombada se coloca um cadeado.??,0
Oq faria se fosse homem por 1 dia 鈥� Andaria na rua pra ver qual 茅 a sensa莽茫o de andar tranquila sem medo de ser assediada a qualquer momento https://t.co/v18FgMVvaf,0
@user feio vai pro trevas tbm kkkkk,1
"rt @user fuder comigo n quer, agora fuder meu psicólogico quer fácil né",1
"estamos vendo o dvd dos 15 anos da thamara, caralho só gente feia kkkkkkkkkkkkkkkkkk",1
rt @user #voleinaglobo brasil venceu os 2 primeiros sets e enfiou os outros no cu https://t.co/5hp4tsrtwp,1
rt @user quero foder,1
q porra kkkkkkkkkkkk,0
@user n ta mais puta cmg? a,0
"sol de queimar o cu a semana toda, chega final de semana esse tempo horrível",0
@user q porra 茅 essa sio kkkkkkkkkkkk,0
@user sérgio reis,0
"@user Também vale lembrar que o presídio central há muitos anos é a BM quem está no comando, ajude a fazer com que a BM volte para o policiamento ostensivo, estão desempenhando um papel a qual não foram treinados e ainda falta PM na rua.",0
que ódio disso snrs,0
"um homem na rua gritou pra mim hj ""meu salário todo na tua mão, morena"" kkkkkkkk entendi ndd",0
"“Estamos vendo um ambiente de vulgarização da fala presidencial, o que é muito grave”. A fala do presidente precisa ser solene. Até porque declarações do governante máximo tem consequências. Conversa com @user e @user no @user 👇 https://t.co/nWRRmFI9fY",0
