text,hatespeech
"A Vig铆lia Lula Livre segue firme p liberdade d maior presidente d hist贸ria d pa铆s. A nossa luta continua, p igualdade, p Justi莽a e pelos direitos de todos. Est茫o d parab茅ns os companheiros e companheiras q resistem bravamente a essa injusti莽a. #LulaLivreSextaSDV #LulaLivreUrgente https://t.co/gwlgSWdnwX",0
rt @user meu sonho é a socialves ser na semana do meu aniversário pqp,0
"sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não gosta de tnbhd",0
hoje foi dia de comemoração antecipada do dia dos pais... minha flor tava demais com essa gravatinha. https://t.co/vjkxmyfd45,0
"pqp que jogo, tamo em tóquio porraaaa",0
"rt @user eu desisto dessa vida de fato, zero condições de continuar e força eu já não tenho. só tô sobrevivendo mesmo",0
"rt @user entrando na justiça contra a oi, depois de esgotar toda paciência!",0
pqp to com mta vergonha to triste,0
q satisfatório pqp,0
"O Crystal Palace se juntou ao Burnley e ao West Ham United na tentativa de contratar o defensor Gary Cahill, de 33 anos, que está livre após deixar o Chelsea. (Daily Mail) https://t.co/TmGwSnCdbY",0
@user caralho vocês são o meu tudo )))))): amo vocês,0
"@user cidadão de  bem merece  proteção, 
esquerdistas merecem borrachadas.",1
"rt @user um presidente que acusa, mente e difama ao invés de trabalhar pelo país. 👍🇧🇷 https://t.co/4qgzmdtkun",0
além de ser gata pra caralho beija muito bem — kkkkkkkkkkk https://t.co/uicd9uqmp0,0
"Vou fazer um livro com um monte de texto clichê na internet

colocar uma capa ultra chamativa

e ficar ultra rico pq tem mt idiota pra comprar",0
"@user kkkkkkkk essa sala é o próprio inferno, parece que a sala influência na aprendizagem, vtnc.",0
"@user Se voc锚 estiver gripada, pode ser por causa da gripe tbm. O meu ficou assim tamb茅m, tomei uns 4 rem茅dios e melhorou mas da uma agonia do caralho 馃叞锔忦焻帮笍馃叞锔忦焻帮笍馃叞锔忦焻帮笍",0
essa mulher é perfeita pqp,0
@user conheci antes da fama,0
"professora de português é surtada dms já chegou hj dando visto, minha filha já passei de ano",0
"rt @user tem umas meninas que ficam solteiras e parecem carne em promoção kkkk, se soubessem o quanto eh feio viuuu 🤦🏻‍♀️",0
rt @user a mano toma no cu velho,1
"Inacreditável como tem pessoas que tem uma facilidade absurda de achar namorado!
Mano, tava namorando a um mês e já tá namorando de novo com outra pessoa, como que consegue!
Confesso que queria mas não possuo tal habilidade!",0
"rt @user eu olho pra essas coisas e penso:
deus criou o homem cis a partir de qual cu
 https://t.co/lwghrd22to",1
"que orgulho, ela merece isso é muito mais paulinha na fab",0
"rt @user amei esta serie , pena que já acabou https://t.co/sxpmo9ct1j",0
"@user eu tenho o redmi note 6 pro e eu amo pra caralho, melhor celular q ja tive na vida",0
rt @user esse video é mt bom pqp https://t.co/b9xs5gmesp,0
@user puta véio burro do caraio. alguém tem que internar esse câncer.,1
caralho foi sofrido mais passamos #voleinaglobo https://t.co/gvrimq9prd,0
"rt @user *qualquer um entrando aqui em casa*

o cachorro:

eu vou cheirar o teu cu sim kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",0
será que vou estar iniciando o segundo período da minha linda faculdade de história da arte daqui há um ano será,0
"rt @user para evitar outro empurrão de gorda, padre marcelo rossi vai armado em missa. https://t.co/xi2z1vneei",0
ícone meu deus que mulher linda,0
"meu deus eu tenho tanto dever pra fazer pqp, vou começar quando voltar da caminhada",0
"essa menina é muito biscoiteira é sempre aparece ela pra mim, tomar no cu sô foda se minha filha",1
rt @user santiago esvox https://t.co/68ltrboyni,0
meu filho pertuba e bagunça td mas quando ele sai eu fico com sdds do nenenzão da mamãe 👦💘🥰,0
"@user Um monte de contratação q o Flamengo fez não teve um alvoroço desse, ai chama o Daniel Alves um cara só como se fosse mudar o time inteiro",0
é chunga dizer mas eu sou gay e seguem-me mais gajas do q gajos,0
gata pra caralho https://t.co/kchcp9gsgz,0
putz e eu nao tenho uma foto vai tomar no cu jefferson,1
pra completar minha autoestima tá um lixo hoje amoh,0
@user @user aquelas q a interpol corre atrás né? https://t.co/nlew6wdw1n,0
"@user
- primeira impressão: meu deus q linda
- nível de proximidade: 10
- gosto de você: sim, muito 
- considero: meu porto seguro
- onde conheci: no seu aniversário
- pra ser honesto: eu te amo p um caralho, você é o amor da minha vida e só tenho que agradecer",0
Eu tenho que pausa o episódio pra  dar uns mini surtos pq pqp meu coração vai parar a qualquer momento #ทฤษฎีจีบเธอ #theoryoflove https://t.co/Vmwbv8EgDw,0
"Meu mouse voltou com frescura no botão direito, 1 click as vezes conta 2 clicks, bug do cacete, e ele não voltou sozinho, agora ele as vezes não reconhece o click, tem que apertar outras e outras vezes pra funcionar
EQUIPAMENTO MERDA QUE EU TENHO",0
@user @user pensa alguem bota o pinto ai que loco,0
@user finn pqp a perfeição,0
rt @user muito puto por causa desse tempo,0
@user @user ficou lindo dms!!!!,0
"@user @user @user Xiii ficou feio, duas canetas lindas. Mas repara que dps dele da a segunda caneta ele se jogou foi falta não  kkkkk sabia que ia chegar uma porrada dps do marcador malandro",0
que grt fdp kkkkkkkkk,0
"@user Acabei de ouvir nos pingos nos is que a Policia Federal cumpriu mandados para prisão se hackers em São Paulo,  Araraquara e Ribeirão Preto! Estou começando a me sentir novamente esperançosa! A PTzada não vai ficar impune!",0
"rt @user é, o povo continua firme no cu... 🤭 https://t.co/5dzbgzdgn3",1
vai pra porra moss,1
"rt @user já vamos em agosto, este verão tá a passar a voar",0
agora fudeu né gente,0
"Posso dar um conselho? Demonstra teus sentimentos! 鈥� eu j谩 fiz mt isso e s贸 tomei no meu cu, n茫o vejo mais vantagem em demonstrar nada ;/ https://t.co/kWCk9IYtm7",0
"@user vc deve estar com uma dor de cotovelo tremenda hein seu babaca kkkkk
brasil acima de tudo e deus acima todos #bolsonaro2022",1
meu último dia na casa da minha irmã. 😭😭,0
"rt @user só queria dizer....
#mtvhottest bruno mars",0
"tenham paciência caralho. 

você não sabe o que a outra pessoa está passando, então seja no mínimo, gentil.",0
eu só quero chegar em casa e dormir,0
@user ser humano é um lixo,0
rt @user ah ou vcs são chato pra cacete https://t.co/gfxeywfpxe,1
@user j谩 viu esse v铆deo ana?,0
@user @user tudo isso 茅 maconha?,0
alguém me tira de perto dos meus pais pqp,0
rt @user se pegar no meu cabelo eu surtooooo https://t.co/3uekyw3ylk,0
sem nenhum defeitinho,0
@user @user com uma flor da noite em uma boate aqui na zona sul,0
"@user matéria merda, só fofoca",0
"@user @user Fraude é vc ficar na reuniões de resistência declarando-se contra o Bolsonaro, mas na verdade ta la so pra comer o lanche.",0
avó do doka,0
"@user @user @user tá tão preocupada pq, marmita?
#correverdevaldo",0
"@user @user Estão dançando o último tango! Dois traidores, caras de pau. Receberão o troco nas urnas.
#SomosTodosMoroEDallagnol",0
@user chico palhaço mamador de tetas do dinheiro público,0
"jogo de tênis é tão chato nao sei como conseguem assistir isso, dura horas pqp",1
"feliz dia internacional da cerveja!
#gooseislandipa
#beerlovers 
#boratomaruma
#youonlyliveonce em the guedes https://t.co/op8chboyow",0
mas seu cabelo e lindo de verdade — obrigada de verdade!! https://t.co/ck6eikztgz,0
só tenho nojo e mais nojo por isso que não pego isso sozinha nem a pau,1
caralho q sorte #voleinaglobo,0
"e ainda tem essa de ""bi de balada"" aí sinceramente vcs são nojentos",0
"eu sinceramente amo minha amizade com a Tatiele, a gente se caga rindo de coisas idiotas, temos piadas internas, conversamos sobre coisas sérias e de quebra somos mãe uma da outra

te amo desgraça @user",0
"Não perca a conferência Vida Nova em Campina Grande com Augustus Nicodemus e Norma Braga! Para mais informações, acesse: https://t.co/5IbDFC7l0g

#ConferenciaVidaNova #EdicoesVidaNova https://t.co/InvBq6iGoj",0
porra warriors 25 milhões de dólares por ano em um cara que faz 7ppg kkkkkkkkkkkkkkkkkk me ajuda a te ajudar kkkkkkkkkkkkkkk,0
@user @user @user bem....a especialista em mentiras é você então porquê pergunta?,0
eduardinho é mt burro mano,1
"é minha, cuido mesmo, pronto e acabou",0
"incrivel, o m锚s iniciou ontem e eu j谩 estou pobre kkkkkk mas grata e feliz 馃挄",0
"rt @user três palavras representam o dia de ontem

puta
que
pariu",0
pelo no peito e na barriga é feio demais pqp,0
PUTA QUE PARIU BCT EU TE AMO MYO PORAAAAA AHHHHHHHHHHH AMOR DA MINHA VIDA DONA DO MEU SER DONA DE CADA CM DO MEU CORPO,0
"abril/2020 cwb e metallica me aguardam nem q eu tenha q vender um rim, aliás parabéns james hetfield tu eh pica irmão",0
"eh a coisa ta feia p nos muie, a seca ta tendo e mt ne kkk — pse amiga, ngm me interessa mais,  q q nos faz ein https://t.co/tpbyq10iso",0
"@user menor eu dei mole, tirei um pouco sem querer ficou falhada aí tirei tudo logo",0
meu maior orgulho puta merda,0
@user mano eu faço na medida do possível o mais certo possível isso que me deixa puto. mais fazer o que?!,0
"@user poxa nenhum likezinho no mvzinho de ddududu e poxa nenhuma inscrição, mas nossa oq eu to vendo ali do lado? isso mesmo inscrição no canal da bh e um like ali no mv ein, flor tira a porra do pau do bts da boca que dps a gente conversa ok? boa noite",0
"imagina se rola um júnior x mauro cafezinho cezar

https://t.co/oeno2hsrm6",0
parece um couve flor sla q roupa ridicula,0
"@user Parar de comprar verduras e legumes de grandes produtores... só comprar aqueles de pequenos, orgânicos... o brasileiro tem que começar a ser inteligente... chega de ser um povo burro, manipulável e vítima... sempre cantou ""...sacudir a poeira..."" mas, vive choramingando!!!",0
"puta que pariu, gente, eu realmente não aguento mais ingerir nada. eu almocei como se não tivesse me alimentado por uns 3 dias",1
"@user eu que sofro por ser feia assim 
amoo meu namorado mesmo",0
"@user esse cara só fala merda, que canalha!!!",1
"minha mãe me largo sozinha aq no salão, pqp",0
na relikia dos amigos kkkkkkkkkkkkkkkkkkkk,0
"esqueci a porra do casaco, vou passar maior frio na loja hj",0
"@user te fode negah, feia? aonde?",0
"@user Kaio, meu querido, n estamos ligando, mesmo. Já ganhamos o Mineiro e a vaga na CB em cima de vcs, então a nossa parte, no ano, em relação a vcs tá mais que cumprida!! 😘",0
"acho que mais do q qualquer coisa, oq me deixa mais chateada é quando deixam os meus amigos chateados, serio vsf",0
"@user @user hoje faria, aquela vez eu ainda não conhecia esse mundo cão kkkkkkkkkkkkkkk quando ele falou que não me conhecia como porra nenhuma eu ia falar SAY MY NAME!",0
o @user é retardado demais com esses vídeos kakakak,1
@user tem que degolar é o #stfvergonhanacional,0
@user parecendo um traveco,1
"somos a for莽a que o @user nega,abstrai e humilha!!!",0
que pt feio q eu dei viu,0
"@user simmm guris otarios p caralho, acham bonito ser feio",1
"Se vc quer que eu entre na sua loja, não coloque um palhaço de bunda de balão e microfone na mão. Pq eu passo o mais longe que eu conseguir passar.",0
"@user seu fdp kkkkkkkkkkkkkkkkkkkkkkkk, sigo invicto rapa",0
"Tá com friozinho?

Se eu sento em você hoje ia piscar
meu buraquinho tão forte no seu pau
que eu ia querer ver você falar de frio! https://t.co/d0dsFi05bS",0
@user @user @user pode me mamar com gosto por favor,1
queria eu lançar um desses e ficar essa beldade pqp 🤧,0
@user #futebolesnoclassicorei quero ganhar essa camisa do leão,0
rt @user eu odeio pessoas chamando outras de feia que ódio nunguem escolhe a aparencia que tem inferno para com issoooooo odiooooo,0
"rt @user atenção vc que mora em brasília 🚨

ajuda! 

#stfvergonhanacional https://t.co/jvk1bnqlql",0
Fui almoçar no shopping agora..Olha a senha que saiu pra mim..Como sera que a menina do caixa sabe disso.rsrsrs..Amei e achei engraçado. https://t.co/ptQ82GuYOs,0
vtnc dessa intnet tbm q quer fazer manutenção essa hr,1
rt @user eu dei rt nisto mas na verdade sp fui gorda sou mm sincera https://t.co/enuxaeeuhe,0
"rt @user mano pega a visão, vocês querem ser um merda ?, sejam, mas n atrapalhe a vida de ninguém não porra",1
@user parabéns pr ela kkk milagrosa né,0
"Eu falo que meu quarto não tem muita personalidade porque ele tem coisa de várias gerações que nele viveram, mas na real até que tem cara de Maria Clara mesmo
ainda mais a bagunça",0
"@user Sempre q ela posta vira maior polemica, sera pq negra e gorda pq umas mina da midia postam coisas iguais e ate mais ousadas e vira ""quebrou Internet"" só.",0
"@user ahh toma no seu cu, ce pagou de loucão falando que parou de fumar kkkk ce tá cortado agr",1
"lidar com mulher não é fácil, porém amo kkkk",0
"o youtube imitando a vida
fazendo a gente de palhaço",0
tainá costa - aquecimento dos banners,0
vô te chama de caralho então pdp — faz oq vc quiser... já não me importo mais https://t.co/vxrsesobzi,0
"@user @user calma, putinha dois amantes.",1
rt @user olha que mulher maravilhosa puta que pariu!!!! https://t.co/cxsqutqdid,0
tô ficando com sdds ao pensar..em ir embora 🎶,0
corre que os árabe tão puto 😂😂😂😂,0
@user @user um perfeito idiota,1
"50 milhões pro ninja, meu deus",0
@user infelizmente não é pedindo que elas vão parar,0
ta ficando com aql pretinho da quadrilha? gracinha ta — ele é um pitel mesmo nurrr https://t.co/wsg5ky4kqz,0
rt @user @user sempre tem um retardado na turma né. olha a aula que o professor está dando e o imbecil dançando !,1
"não tô acreditando q o gado da direita e seus nota subiram uma tag com ""nacional"" escrito com sc
pqp",0
só tenho amg gato pqp,0
@user @user não acredito que esse blogueiro escroto está defendendo os ministros do supremo..,0
"🎉 ganhadores do prison to2 🎉

blatanty: 3k
girafa: 3k

(os dois n tem twitter :/)

gg a todos!!❤️ https://t.co/0nwtnuab2h",0
@user memoria não é coisa que se compre todo dia né? kkkk geralmente os pentes duram pra cacete,0
@user @user @user s贸 uma coisa.. se fudeooooooooo babaca.,1
"acordei com a minha mãe nos berro torcendo pra seleção fem de vôlei, pelo jeito vocês sofreram por aqui também hahahaha classificadas porra!",0
@user caralho eu tbm fudeu,0
rt @user e pensar que as pessoas recebem pra escrever essas coisas né https://t.co/ggye7skii3,0
@user bebe mais piranha,1
"meu deus vai se foder ate parece que elas tem liberdade pra fazerem o que querem ne

eh tudo 100% coreografado e planejado e elas obviamente sao obrigadas a seguir isso",0
@user olha as indiretas kkkk,0
"rt @user eu ia até xingar, mas eu tenho o daniel alves no meu time, discutir pra que? https://t.co/lxartnhqla",0
"Dando trato na minha putinha馃槇馃崋 @user 鉂わ笍
@user 
@user
@user 
@user 
@user 
@user 
@user 
@user
@user
@user 
@user 
@user 
@user 
@user 
@user 
@user 
@user https://t.co/SlGkuD5y9X",1
"@user Nah, se um filho da puta cuspisse duas vezes na minha cara talvez eu metesse a porrada nele

O que realmente é importante ver aqui é que poderia ter dado muito mais merda

Aliás, qual foi a treta?",0
@user botafogo e atlético é uma disputa pra ver quem é menor pqp kkkk,0
mano eu to super doente caralho,0
caralho tô mto assustada https://t.co/qpwavxmabl,0
abraça o pp de vs📝,0
"meubdeus eu vou infartar caralho
#voleinaglobo
 https://t.co/z3s3m6c6es",1
sempre  vai ter um retardado que vai dizer que vc não tem futuro,0
quem curtir você manda ppp na dm?! — ninguém vai curtir mas ok https://t.co/cauwdwjf3d,0
"Quais 5 qualidades a gatota que quiser namorar com vc tem que ter? 鈥� Simp谩tica, parceira, carinhosa, gosta de foder e n茫o ter mimimi kkkkkkkkk https://t.co/J2nhnhAJex",0
"Ontem no role o cara me reconheceu, no meu antigo emprego eu fiz a entrevista dele, me agradeceu pra caralho e falou de varias pessoas lá que também ajudei, quando tinha alguma treta era só chamar a loirinha do rh diz ele kkk Não consigo nem descrever o que eu senti, alegria fdd",0
eu sou muito chata porra,0
"eu to conversando com os outros c minha voz d telemarketing sem perceber
help",0
rt @user lexi é lésbica e porra fez é legal mas ainda é traficante https://t.co/wnjrsdmbqd,0
poha eu queria ter esse defeito,0
"@user Valdmort aprontado como sempre a mais triste surpresa nesta corte, juro que eu torcia por ele ser um juiz equilibrado e equidistante. Hoje vejo que ele é exatamente como seus pares.",0
"Eu quero ver se vamos precisar ir para a série C para demitir esse treinador medíocre, @user . Se não quer ouvir a torcida, pelo menos ouça o grupo que te colocou na presidência novamente. Todos anseiam que este projeto de treinador vá pra casa do caralho.",1
@user kkkkk cara tem que ser muito burro pra acreditar q isso está relacionado a atos do governo federal,0
porra  esse momento e todo meu. https://t.co/skc7dmno5d,0
@user @user @user caralho queria muito pqp mas sem money pai kkkkkkkkkkk queria ideia,0
"Já tivemos fanservice o bastante com ele usando o mjolnir, voltar pra acabar com tudo o que a Peggy construiu foi uma atitude ridícula dos diretores e algo que Steve JAMAIS faria.",0
@user olha pra mim se tem capinha do iphone xr e se são bonitas,0
hoje eu só quero tomar algo alcoólico,0
rt @user @user enfia no cu saporra kkkkkkkkkk,0
rt @user é foda ser o patinho feio do grupo hein https://t.co/vyuym4qlwm,0
toda vez que eu vejo alguém falando que porno e estupro eu fico puto,1
"Vejam como é o STF.A #VazaJato vem demonstrando uma série de ilegalidades na LavaJato.O STF deu de ombros.Bastou uma das revelações mostrar a articulação em Curitiba contra os supremos que veio reação,vão limar o Dallagnol.Quer dizer,não estão nem aí p/a justiça.Só corporativismo",0
"@user
casa militar da governadoria completou 94 anos. https://t.co/fxwghxhwqy",0
vergonha,0
sera q hj eu vou soltar outra pérola no centro????? pq ja virou lei todo sabado eu soltar umas paradas aleatórias q ficam no duplo sentido da galera,0
"ai mano assim essa menina
nao da
novamente quero falar oq eu quero falar kkkkk cacete",0
"@user comprou um jatinho com o dinheiro do @user 
@user filho da puta!",1
"Eu acho tão feio casal que se expõem demais nas redes sociais e quando a gente de fora, conhece o casal e sabe que não é toda aquela fidelidade exposta na internet da logo um ranço",0
rt @user muitos dizem q tem mas não tem porra nenhuma https://t.co/ipell9yoss,1
"Vc se produz , põe um baby Doll transparente preto, pedi uma pizza e espera o Crush..O cara chega, come a pizza, toma banho e dorme. Dia amanheceu frio da porra..Vc diz: vamos comprar besteiras e passar o dia juntos na cama assistindo filmes?
Não dá, hoje é folga dia de beber 😡",0
"rt @user mano, sera que um dia alguém vai me amar a esse ponto? kkkk não. https://t.co/usfjpvevuc",0
"é um dinheiro que vai entrar mas mesmo assim aimda tem torcedor retardado reclamando, vntc",1
@user acho válido. pode ser pera tbm. já q são tudo criado por vó a leite ninho e pera. vão tá acostumados,0
rt @user amor todo mundo sabe que você é falsa pra caralho poupa a gente da sua forçação de amizade ok bjs,1
@user @user @user é dia 9 aqui lá é 10 por causa do fuso horário,0
eu em todos os meus grupinhos:,0
"@user foi oq eu disse só que mais simplificado, pra que namorar se for pra trair ?",0
"uma coisa eu já ouvi de um amigo meu nunca tenha ingratidão com quem já te fortaleceu. essa é que é a verdade, verme não deixa saudade!",0
cancela o buço doeu pra caralho,0
"@user é braba só por causa da quantidade, bando de chato do cacete",1
