text,hatespeech
"o homem 茅 um deus quando sonha e um mendigo quando pensa.

tema: homem
[friedrich holderlin]",0
"índices altíssimos de estupro, violência domestica e feminicidio, tem que ser muito burra ou desonesta pra achar que existe algum privilégio em ter uma buceta, vou agradecer por não apanhar na rua ao mesmo tempo que rezo pra nao ser estuprada",0
rt @user queria colocar um piercing,0
hj é dia caçar cu naquele botânico 😏😈🍑,1
"mano eu tô com muita dor, mdssss",0
"esses autoajuda de relacionamento é bizarro, a mulher tendo q ser submissa ao homem, agradar, adaptar.. ahhh tomar no cu",0
"rt @user eu não sei como la casa de papel fez tanto sucesso

cara, é mto ruim
a galera é mto burra e vc só passa raiva vendo

??????????…",0
rt @user só não está preocupado quem ainda não entendeu https://t.co/snily0kxlx,0
nem no sonho eu pego alguém pqp,0
"@user vamos ver, quem sabe rola mesmo assim. acho que é algo importante demais para deixarmos no papel.",0
parece ate eu e a maria do bairro 馃が馃拸,0
arrumei as coisas da alícia pra ela ir passar o fds com o papai dela. #minhanenemtacrescendo ❤🥰,0
rt @user eu com 12 anos nem um tele em condições tinha e vocês com menos idade ja fumam e saeem á noite e com iphones e o caralho f…,0
@user olha aí o big moleque de novo...,0
esses sim são os amigos de verdade,0
"caralho mano se eu falar mal de mim n eh pra ficar flando q eu so dramático, porra",1
@user vacilo pra caralho,0
rt @user as vezes o ff é ridículo da nem vontade de jogar mais,0
mania feia essa minha de senti ciúme do não é meu 🙄,0
pelo no peito e na barriga é feio demais pqp,0
@user as vezes vejo um boy na rua e fico imaginando como seria bom ter um pau pra desfrutar daquela bunda,1
era so alguém agitando algo pra hoje.,0
bem isso kkkkk,0
"podem me chamar de feio, mas não podem dizer que não cozinho bem",0
"gente, vocês me desculpem por ser sulista tá",0
pqp que susto krlh https://t.co/fpcgnfs8fr,1
muito azarada kkkkkkkk vai tomar no cu,0
"Meu pai deve ter pensando  
“Como eu não tenho nada pra fazer, acho que vou furar uma parede enquanto o Felipe dorme”
Aí eu acordo com a porra do barulho da furadeira na parede 

Bom dia com a força do ódio",1
"@user Daqui até a ehpow é pelo menos uns 40 min caminhando. Eu sou sedentário, eu morro nos primeiros 20 e ainda tem q voltar dpois. Sem falar q se vcs forem ficar na lam pra jogar, eu jogar em casa é de graça, carai",0
como um ser tão esperto quanto o loki conseguiu ser tão burro igual foi em infinity war???? eu não aceito isso,0
imagina que eu ia desperdiçar essa hora sagrada https://t.co/mv7qxzbjes,0
como é que já tenho fome pqp,0
se vc eh homem e senta do lado da mulher saiba q vc eh um fdp caraio,0
@user meu momento porra,0
que peta do caralho ahahah,0
@user @user fonte: hair fã,0
"Se arrepende de alguma coisa? — Não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sobra!!!!!!!!! https://t.co/vZXmU9pnsU",0
"@user parabéns meu amor, tudo de bom p vc, te amo lindona❤️❤️",0
tomara que chova e faça frio,0
porra aí 👏🏾👏🏾,0
"rt @user @user @user @user pqp o que falar?? 
só tenho a dizer uma dupla perfeita..lindossss😘😘🥰🥰🥰💓💓💞💞💞💞",0
meu pai me deu esse perfume eu sto apaixonada nessa tampa pqp https://t.co/aasacy52xy,0
quando vai fazer uma social? — se tudo der certo semana q vem https://t.co/0lb2fpshqg,0
@user @user @user ningu茅m solta o rabo de ningu茅m!,0
rt @user quero foder,0
@user bota contra e vem afobado não,0
"[3/8 12:29] ""VITÓRIA✨: Assim eu me apaixono😅❤❤🥰
[3/8 12:32] Minha Melhor💖👭: Eu cuido de vc e do baby🥺
[3/8 12:32] Minha Melhor💖👭: KKKKKKKKKKKKKKKKKKKK
[3/8 12:32] ""VITÓRIA✨: FDP Briinca Mtt😂😂😂😂😂😂😂😂😂😂
@user",0
"rt @user tô com uma mania feia em não responder os outros no wpp, entro e finjo que não tem mensagem nenhuma e arquivo a conversa",0
"@user eu acho que vc nem devia dar nenhuma satisfação. você é um puta profissional, sua consciência tá limpa, tenho certeza.",0
rt @user toda vez que ouço sem sentimento do mc roger lembro da @user pqp que ódio,0
"@user @user senhora miteiro ligou , é pra tender na hora, na hora hein!.... ai ai ai... respeite a senhora miteiro",0
só te amo ♥️,0
isso é em vinhedk n é,0
"se minhas amigas me ouvissem mais, tomariam menos no cu. boa tarde.",1
"macho é um nojo ne?                      se vc n responde o charlate BOSTA ja fica todo putinho.              meninos, entendam:
1- nao somos obrigadas a nada
2- nao somos obrigadas a nada
3- NAO SOMOS OBRIGADAS A NADA, eu hein

pau no cu de vcs",1
"queria ficar magrinho, ser gordo é ruim :(",0
5 votos so porem ok vou postar quando chegar em cass,0
"O povo falando q decorar RG e CPF é coisa de adulto mas no meu caso msm foi pra fins de reclamação, agradeço a vivo por ter 70% de participação nisso https://t.co/5IsJCSHyAA",0
rt @user aquele 'te sento a vara' que postava um monte de meme idiota foi condenado em r$ 100 mil por usar a foto do cara https:…,0
"rt @user #stfvergonhanacional

modesto carvalhosa: supremo rasga a constituição já no primeiro dia após o recesso https://t.co/jyh8xly…",0
"não dá nem pra falar 
"" feia mas com saúde""  
nem isso eu tenho",0
rt @user quem disse que uma gaja feia não pode ter lomotif 🤢✨ https://t.co/h9g8i9oal1,0
@user tmj meu mano porra ontem nois foi aí nem te achou em casa 💔,0
"Gente o que rolou nesse the l*ghts ontem? Eu estava no Paraíba indo embora vi só uma multidão mas já tavam bem longe de lá, os garçons avisaram que tavam fechando pq a polícia poderia descer e aí fui mimbora, o carro passou na rua e tava vazia",0
"me desculpe se sou doente as vezes, mas é q o hipopótamo fdp n para de dançar na minha cama",0
"@user vai toma no cu, amiga vegetal é sua linda bunda",1
"@user ai olha, tras comida pra mim pfv",0
"enchi o cu de mortadela e açaí, tô realizado",0
@user não perco um! teu humor é muito leve e natural .. a gnt fica viciado hahahaha,0
arrumar a minha mala pra ir pra casa da amiga que eu gosto hihihi,0
isso me da uma dor de barriga tão fudida que pqp,0
@user meu felis catus faz miau. cadê seu deus agora?,0
tenho nem privacidade pra ficar triste em paz mais vtnc,0
"não estou sabendo lidar com o fim desses filmes, com o último filme do Cameron, acompanhei desde 2015 e agora vai chegar ao fim... #Descendants3 https://t.co/WDnYVL7Dvi",0
@user acho válido. pode ser pera tbm. já q são tudo criado por vó a leite ninho e pera. vão tá acostumados,0
vai se foder piper desgraçada de linda do caralho,0
@user @user se o curso e bom porque então eu to solteiro,0
meus cachorro se pudesse fala: cala boca n aguento mais ouvi vc falando desse arrombado o dia inteiro sua filha da putaaaa,1
@user ué porra que tipo de desgraçadx mental baseia 1 relacionamento em uma coisa tão fútil? que inferno,1
vou ficar chapada só de raiva pq porra,0
@user meu deus juan tu 茅 burro ? kkkkkkk,1
mas quebrar um ovo é a coisa mais fácil do mundo meu pai,0
@user kpopper= aberração,1
eu peguei essa mania de escrever com h no final das palavras zoandoh e agora nao consigo parar a,0
celular vive no modo avião agr,0
"eu não aguento ver meu irmão assistindo Masha e o urso, eu fico muito irritada, vocês já viram as coisas que a Masha faz com o urso?pqp deixa a merda do urso em paz!!!!!",0
olha isso 😨❤️✨,0
"@user comprou um jatinho com o dinheiro do @user 
@user filho da puta!",1
@user burro do caralho.,1
saudades de ter tempo pra comer no ru 🙏 nem sei se ele vai existir ainda inclusive bolsonaro do caralho,1
"@user pau tora, uma boa",0
"Eles são um amor qnd querem mas ele tá muito idiota, e espero que qnd percebam que estão sendo pnc elas estejam bem feliz conhecendo outras pessoas pq sinto que n é só o Noah que tá fazendo merda acho q o Josh TB e só quero ver https://t.co/6RDbv5PvM3",0
@user caralho tu é foda kkkkkkkkkkkkk,0
moço mexer nas minhas blusas da high é pedir pra eu ficar puta,0
ai que nervoso o brasil tem que ganhar porra,0
"@user Heley - a professora que morreu queimada depois de salvar várias crianças - para Patrona da Educação Brasileira
Dedo na hastag, por favor.
#HeleyPatronaDaEducacao
@user",0
"só vai sobrar o time do capeta nessa cidade.
https://t.co/5a94ame1ru",0
"pau no cu, me segue, eu sigo de volta, me da unf e eu dou unf em seguida pq eu nao sou obrigada nesse caralho",1
"@user Menino a pessoa que mandou o negócio do cachorro que lambeu o cu dele criou um monstro, agr todo dia um post no Facebook de alguém que o cachorro lambeu o cu jkkkkkk",1
"rt @user 馃惃 army segue army 馃惃

鈫琭avorite para ganhar seguidores armys.
鈫瑀etweet para que mais armys possam participar.",0
e eu lendo os bagulhos q as garotas do morning musume fizeram e rezando pra sayashi n ter feito nada ja q ela ta substituido a yuimetal,0
@user aham. fiz só pra aprender e acabou ficando bom.,0
"@user Poisé 😎... Eu adoro ver o inferno astral do meu opositor. Eles acham que dão as cartas, mas o jogo pode virar a qualquer momento. Imagina o buraco negro que aguarda este lixo tóxico? Impeachment do presidente da república Já!👊",0
"rt @user muita cautela pra saber quem tá contigo, nem toda mão estendida é de coração",0
"rt @user já disse isso com lágrimas nos olhos, e do outro lado ouvi um ""não dá"" é duro mas um gajo aguenta https://t.co/pvvfxobxq5",0
"vitória pra mocinha do financeiro!!!
consegui resolver o problema que tá me atormentando desde ontem",0
"@user oq está acontecendo com nossos ídolos?
será q a rede globo lixo está fazendo lavagem cerebral neles?",0
"Tu não é tudo que te dizem, as pessoas te elogiam porque você elogia elas, mas quando você esta passando por fase… — vc tá mais feliz? https://t.co/2RPzLcc1mT",0
"kd a paz, a vida boa q vcs tanto desejam pro próximo??
enfiou no cu?",1
@user vc n entende loco vsf,0
"@user Valdmort aprontado como sempre a mais triste surpresa nesta corte, juro que eu torcia por ele ser um juiz equilibrado e equidistante. Hoje vejo que ele é exatamente como seus pares.",0
parece tédio mas é só dor nas costas,0
@user @user to falando no futuro porra,0
pl ta taradão vai te tacar de remetente do jeito que ele sempre quis,0
parece legenda pra cego surdo e mudo,0
@user agora só existe em minha memória https://t.co/13gch0sqxb,0
"tom é muito cara de pau. eu faço carinho ele me morde, ai ele vê q não to dando idéia, ele deita em cima de mim 😂😂",0
muito trabalho para fazer...,0
gente adorei kkkkkkkkkkkkkkkj,0
"os amigo tão ae, tu pode escolher",0
@user @user @user @user essas amigas a piranha deve valorizar,0
@user eba minha piranha voltou,0
"essa noite eu tive um sonho péssimo, acordei triste pra caralho com isso",0
@user puta q pariu 🤦🏾‍♂️,0
"nunca fui, só se fosse pra chegar andando ou de skate",0
@user vai tá de cai o cu da bunda,0
nossa mas nem a pau eu vou ler o conto do adam tahereh mafi me perdoe https://t.co/np92z78k6t,0
é o baile papito,0
@user nunca seria um lixo né o defeito dele é correr igual cachorrinho pra sam mas quem sou eu pra julgar né,0
"sabadoooooou, né non?? salve cambada https://t.co/7musrwd6ih",0
poxa fui dar like em um tweet  e o feed atualizou e dei like em outro tweet completamente diferente q porra,0
nesse grupo sou a única que n fuma maconha kkkkkkkkk n é possível,0
mais uma amiga namorando... ok preciso de novos amigos,0
"rt @user difícil msm é entender, como é q pode esquecer, de qm te amou de forma q deu o sangue por vc",0
"eu reclamando q to barriguda, ai Igor, ""vc fala mt, blablabla"" ai
""olha minha barriga Igor""
[3/8 12:41] : Tá gravida karol
[3/8 12:42] : Crlh tá ddr mrm
[3/8 12:42]Karol: VAI SE FUDER
[3/8 12:42] : PORRA
[3/8 12:42] : O q ddr
[3/8 12:43] : Kkkkkkkkkkkk ddr",0
esses últimos dias eu tô mais feia do q o normal,0
@user @user incrível o poder de alguns simples emojis 😬,0
"@user isso é só pra quem tem planejamento na vida, não é o seu caso querido",0
caralho faz meia hora que eu to rindo disso,0
@user @user aproveita e faz a do joão frango também caralho,1
"acordei com a minha mãe nos berro torcendo pra seleção fem de vôlei, pelo jeito vocês sofreram por aqui também hahahaha classificadas porra!",0
"o tanto que minha irmã me estressa, vai toma no cu",1
hoje eu corto o cabelo uffaa fiquei puto ontem,0
"todos que eu convido pro meu aniver eu mando trazer presente, bem feia hahahahahahah",0
tr谩s 谩gua pra mim kkkkkk,0
"hoje o dia está lindo, perfeito para levar um tiro e-- parei",0
"@user Ainda bem que eu não sou burra igual certas pessoas e sou completamente capaz de entender que é musica, não time de futebol, então eu posso gostar dos dois e torcer pelos dois. 
Agora para de ser idiota e vai se inscrever também no canal do BlackPink e dar like pra elas.",1
"meu filho tá tão rapazinho, tão inteligente.
sou muito apaixonada.",0
seja bem vinda sinusite fdp😡😓,0
"@user nariz fino e olho gordo no q é do zoto, castelo",1
moonlight é muito bom pqp perfeição,0
eita porra kkkkkk calma fofa,0
"acho a natália uma puta jogadora, sempre representando em quadra",0
"Verme. Alimenta o ódio.  Endossa a violência. E quem paga o salário dele, somos todos nós, inclusive aqueles que ele abomina.",1
"@user Eu fico tão orgulhosa de vc, sabe? Eu vi seu amadurecimento, vc sempre foi um destaque para mim, vc sempre foi tão vc mesma, lutou muito e agora está lutando com a transição que eu sei que não é algo fácil. Eu tenho orgulho de vc",0
"rt @user eu não preciso falar nada, pois a imagem fala por si mesma!
#benimtatlıyalanım https://t.co/x1hvczqavv",0
me senti agoniado vendo lorin sagrando furado pqp vei 😪,0
rt @user a maior ilusão coletiva do twitter https://t.co/xi24wxb4wp,0
"cara minha mãe tem uma porra de mania de toda hora lançar um VEM CA MARCELY no maior tom de seriedade 

eu atendo já pensando em todas as merdas que fiz na minha vida (e nas que não fiz também) no fim quando chego eh so pra olhar uma coisa engraçadinha no facebook dela",0
"@user saudades do china. assisti muito seus comentários nos tempos do esporte total. vai com deus, juarez.",0
"sou sulista e odeio sulista 

mas nosso sotaque é lindo",0
tô nem aí pra porra nenhuma!!!!,0
rt @user quando eu era crian莽a eu me identificava tanto com a matilda :( https://t.co/qk98jz3idq,0
"@user contabilidade miga kkkk eu abri a porta e já falei meu deus conheço vc da onde, ai pensei caraca é mãe da malu kkk",0
eu só quero sair desse hospital,0
"@user vc q levou na maldade,sua ridícula kkkkkk",0
"tu sai de um relacionamento aí fala a não quer se envolver com mais ninguém, mas aí sempre vem aquele contatinho da casa do caralho 🥵",0
"claro que eu, catarina alves, ouvi isto e virei logo a boneca. disse “qual é a necessidade de responder assim a alguém que foi simpática para si e está apenas a fazer o seu trabalho?” e ela diz “mas ‘tá a meter-se pra quê?”",0
@user aben莽oado seja geezer butler.,0
Mano a pessoa pode fumar a maconha dela e ter a vida resolvida Mn kkkk porra vcs acham que a pessoa só fuma maconha e não faz mais nada? https://t.co/JpB1sOo514,1
"Comprem seus ingressos pra ccxp no sábado, pq se o Evans vier, certeza q é pra esse dia, as melhores atrações estão no sábado, se ele não vier, vai e aproveita assim msm",0
@user uma pena que seja caro pra um cacete,0
@user to fudido,0
"@user @user quem aqui falou em política, mongoloide?",1
aceitoooo. 💜💜💜😘,0
@user to c problema no wpp caraio,0
"@user Namoral eu não sei de onde você é mas se morasse aqui eu te pegava mt namoral, linda demais aaaaa vsf pau no cu da sua mãe pq tu é maravilhosa ☺",0
toma no cu meu filho já eh 2019 para c esse porra,1
"mano eu não posso ver uma pessoa doida, retardada e lerda que já quero fazer amizade",1
"O amigo do meu vô chegou aqui no portão e falou ""o pia vamo lá"", até meu vô tem amigos vindo chamar ele pra rolê e eu aqui doente e limpando a casa kkkkkkkk",0
@user desconfortavel e feio msm,0
"Deus tá mandando um sinal que não é pra mim andar de bike pq pqp bicho, o pneu da minha bike furou, aí arrumei e furou dnv, ae comecei a usar a do meu pai e a merda do pneu furou também, EU TO SEM BIKEEEEE, COMO VOU FAZER AS COISAS SEM BIKE, INFERNOOO",0
"@user amo vocês caralho, entendam isso ta 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜",0
@user botafogo e atlético é uma disputa pra ver quem é menor pqp kkkk,0
"@user sei de nada não
eu não assumo esse b.o",0
rt @user amore ngm gosta de vc pq tu é chato msm nada dmais seus rolo n vai pra frente pq ngm aguenta mimado egoísta pra caralho,1
vou ir pra pqp que e nem um casaco peguei kkkkkk,0
"fico lembrando de como eu era a 1 ano atrás e pqp, eu era muito surtada e doida da cabeça",0
@user campanha bloqueie um idiota.,1
@user calma porra nem tem oq comer acho que vou esperar minha mae trazer meu rango do shops,0
"falar q se mataria??????? caralho garota doente da porra, sem noção nenhuma",0
caralho ta muito quente,0
cada foto 茅 um tiro,0
eu estou em prantos.,0
sotaque do triângulo mineiro. tão gostoso quanto café com pão de queijo 🔺,0
"rt @user cliente novinho, 20 anos, 1.50m, arregou na minha rola 😈😈🍆🍆🍑🍑 mas que eu estoquei com força eu estoquei hahaha https://t.co/n…",1
@user vai tomar no cu,1
"@user @user plano de combate ao lixo 
https://t.co/cnlzu8wefm",0
@user responde a porra do grupo filha da puta,1
"@user @user caralho acabei de ver a thread sem vc ter me marcado, isso eh mais uma prova da nossa conexão?????????",0
o tamanho da cara de pau dessa propaganda da vale falando das barragens meu deus,0
"@user tua mãe passa bem? ????? 
corno fdp😂😂😂😂😂😂",1
caralho favoritei sem querer que merds era só pra entrar no perfil e olhar meu deus kakakakakkakakakakkakakakakakakak fracassei,0
@user parece uma lacraia,0
"o legal 茅 que no whats conversa e pessoalmente naokkkkkkkkkkkkkkkkkkk

vcs ouvem meus choros?",0
@user Ah não votei em ninguém não por falta de opção mais sim prq não quis mais eu tenho uma visão política e não me deixo me levar por conversa fiada de políticos principalmente de Brasília q ninguém ali se salva td embromeixom q só legislam em causa própria e o povo só levando fumex.,0
caralho eunpegueu o onibus errado@user p eu ta no nova america oq to fazendo no centro,0
"Qualquer casal hetero fazendo qualquer bobagem: a 
Vcs: metahhh😍😍😍
Casal lgbt+ fazendo qualquer bobagem: a
Vcs: forçado, marketing BA BA BA 

VÃO LAVAR A CASA DA CACHORRA VÃO https://t.co/T10BIwLkYO",0
"@user Sim???? Não é o perfil deles, n tem necessidade disso quando eles claramente tem tranquilidade e público pra vir pra show solo",0
medo de ir pra um rolê de novo e para no hospital com a gabriele passando mal kkkkkkk,0
mil coisas p fazer até as 17h e eu vegetando na cama com cólica 🥺😩,0
Eu esqueci que baixei um mod no The Sims que faz os bonecos ter nudez realista além de outras coisas. Aí minha mãe veio falar algo comigo e quando olhei pra tela tava lá um bonecão andando pelado vtnc,0
@user final de tvd acabou cmg pqp xxx https://t.co/5tdijecy10,0
rt @user bom dia...que todos os pais seja como a paloma. https://t.co/tr3zsrcnt3,0
caralho eu tô muito linda,0
rt @user ainda bem que eu sou feia https://t.co/tifgpjxnxe,0
vagabundo inveja muito o pouco que nós tem..😏,0
eu aposto  que nesse ep a melinda may morreu mesmo e no inferno desceu o cacete no diabo até ele mandar ela de volta,0
"@user @user Estão dançando o último tango! Dois traidores, caras de pau. Receberão o troco nas urnas.
#SomosTodosMoroEDallagnol",0
"rt @user vou dar rt nessa perola ate eu m茫o aguentar mais, pqp https://t.co/3hxggvguvr",0
@user ainda postam foto com ele kkkkkkkkkkkk v锚 se pode,0
"rt @user eu fico feliz pra caralho quando me chamam pra algo, dizendo q querem minha presença, essas coisa",0
"@user mas eu tô no underlords irmão, dei um pau no bot ontem",0
"@user A esquerda nunca quis dividir o Brasil ?
ACUSE O BOLSONARO DO QUE VC FAZ E CHAME O BOLSONARO DO QUE VC É ! https://t.co/nwKWVjGkqy",0
to passando mal porra,0
@user @user kkkkkkk vsf,0
"@user stf está alinhado para a destruição do brasil.
é uma vergonha!",0
"que grt forçada, pqp",1
"@user @user @user e feia de doer a peste...
credo",1
como uma pessoa pode ser tão fdp??,1
@user @user tropinha é ridiculo olha o nome da sua guild mlk fbi tu ta de sacanagem,1
"@user @user Fez e não deu nem um pão com mortadela a ninguém.
Chato isso.
Mas foi vaiado, ouviu a galera gritando mito?
Bem feito né!!!!",0
tacar o pau na minha seleção e depois surtar por ela é essencial,1
"meus pais estão querendo ir pra bahia, pqp graças a deus senhor",0
"Porra...se eu tiver que fazer esse processo todo para quebrar um ovo vou morrer de fome, custa quebrar o ovo devagar com uma colherzinha??? https://t.co/OO3l96lUeV",0
eu acho esse menino tão retardado pqp,1
melhor 10 inimigos do que 1 fdp  desfarssado  de amigo,0
"devia ser uma regra né? responder tweet de ship só quem for daquele ship

vi um tweet mo engraçado e fofo e apareceu uma pessoa de outro ship fazendo um comentário super desnecessário e arrogante só pq não era com o ship dela eu chamo de surtada https://t.co/r6t6JAIJht",0
@user @user @user @user @user @user @user desculpa meu amor pode virrrr,0
"chegou ao auge mano, não da mais. vai tomar no cu pra la",1
@user pqp kkkkkkkkkkkkkkk,0
rt @user jogar bola na praia bêbadas em guarapari @user @user @user @user https://t.co/9g7hsj9fw8,0
"queridos, se eu quiser vê foto de paisagem eu procuro plano de fundo para windows xp, pqp! eu quero é foto dos dois caraliooo",0
tnc que ódio,0
"rt @user mais um dia de tag, mais um dia de foto ✨ #lgbtwiter https://t.co/sp5gnz5ru6",0
16x13 estou sem palavras,0
@user @user @user olha so eu como homossexual me senti ofendido com vc usando a palavra viadinho como ofensa,0
meu momento preferido é quando ele consegue abrir a porta carai até arrepiei,0
"melhor ficar quieta, do que arranjar mais um problema pros outros",0
eu só fui dormir com a minha amiga e acordei morrendo com smtown pqp surto,1
@user porra pensei que candeias fosse longe,0
esse veneno de pernilongo t fazendo mal ate p mim e os danado tao aq bem de boa,0
"rt @user você é livre pra fazer o que quiser, mas quando fizerem com você mastiga e engole. sem fazer cara de cu 😉",1
"l.o - oie linda tu parece quer muito querida e simp谩tica, teu cabelo 茅 muuuuuito lindo. queria ser mais pr贸xima.",0
@user algodoal,0
vamos colocar pra jogar no principal quem sabe assim ganha alguma coisa,0
rt @user preciso comprar um chinelo,0
francischini: prova obtida por hackers não pode servir para libertar lula https://t.co/0cgi2qtncl,0
"rt @user amiga, tem uma garota que parece sapatao. olhe discretamente

eu: https://t.co/kqstlwdtfh",0
"Aí meu homão da porra chega gritando “gata, gata, trouxe mimos” 

quando vou ver os mimo são mel raiz e cervas 

Caralho esse cabra é o amor da minha vida mermo",0
"#STFVergonhaNacional  uma atrapalhada atrás da outra, onde sempre vem a beneficiar bandidos e proteger o próprio rabo, ou seja, dos bandidos também.",0
@user parabéns deus abençoe.,0
aaah meu pau,0
